question_id,question_text,answer_id,answer_text,grade_level,academic_year_id,avg_knowledge_pct,student_count
106,What is the Incarnation?,374,Mary visiting Elizabeth,3,2,64.6855700909755,1221
106,What is the Incarnation?,375,Jesus going up to heaven,3,2,63.5439213711655,4133
106,What is the Incarnation?,376,Jesus bringing Lazarus back to life,3,2,62.46207271515513,1541
107,To whom did the apostles pass on their teaching authority?,377,Prophets,3,2,65.38235741775564,2486
107,To whom did the apostles pass on their teaching authority?,378,Patriarchs ,3,2,58.6104089701212,834
107,To whom did the apostles pass on their teaching authority?,379,Bishops,3,2,67.09573765494818,4255
107,To whom did the apostles pass on their teaching authority?,380,Israelites,3,2,65.89462322958656,2454
108,What command did Jesus give His apostles?,381,To conquer every nation for Him,3,2,56.69253411827669,505
108,What command did Jesus give His apostles?,382,To spread the Good News,3,2,67.52916673446475,8304
108,What command did Jesus give His apostles?,383,To read the Bible,3,2,55.92947032635749,771
108,What command did Jesus give His apostles?,384,To wait for a savior,3,2,58.10207528957529,448
109,In which prayer do we ask the Mother of God to pray for us?,385,The Lord's Prayer,3,2,53.74182847107035,554
109,In which prayer do we ask the Mother of God to pray for us?,386,The Hail Mary,3,2,67.08420657322495,8924
109,In which prayer do we ask the Mother of God to pray for us?,387,The Glory Be,3,2,53.72214319582741,285
109,In which prayer do we ask the Mother of God to pray for us?,388,The Act of Faith,3,2,55.81581581581582,270
110,In which sacrament do we say the Act of Contrition?,389,Baptism,3,2,55.71798433947966,856
110,In which sacrament do we say the Act of Contrition?,390,Holy Orders,3,2,56.59230086772121,1249
110,In which sacrament do we say the Act of Contrition?,391,Confession,3,2,68.50788142530311,7725
110,In which sacrament do we say the Act of Contrition?,392,Marriage,3,2,55.004013914905,202
111,"Which season is made up of prayer, fasting, and almsgiving? ",1921,Advent,3,2,68.91891891891892,2
111,"Which season is made up of prayer, fasting, and almsgiving? ",1931,Triduum,3,2,79.72972972972973,2
111,"Which season is made up of prayer, fasting, and almsgiving? ",1941,Easter,3,2,21.62162162162162,1
111,"Which season is made up of prayer, fasting, and almsgiving? ",1951,Lent,3,2,76.31917631917632,21
112,What does the sacrament of Confirmation prepare us to do?,393,To become bishops,3,2,56.51375059269796,456
112,What does the sacrament of Confirmation prepare us to do?,394,To get married,3,2,61.3647077309868,688
112,What does the sacrament of Confirmation prepare us to do?,395,To spread the Faith,3,2,68.98108374909954,5064
112,What does the sacrament of Confirmation prepare us to do?,396,To receive the Eucharist,3,2,63.129482423600074,3825
114,What is a gift of the Holy Spirit?,401,Anger,3,2,49.12711754817018,209
114,What is a gift of the Holy Spirit?,402,Greed,3,2,58.83277537356087,1324
114,What is a gift of the Holy Spirit?,403,Fortitude,3,2,68.73942571761334,5639
114,What is a gift of the Holy Spirit?,404,Tolerance,3,2,64.00022703837895,2856
115,I should help everyone to show them God's love.,405,This is true,3,2,66.11783545284963,9519
115,I should help everyone to show them God's love.,406,This is not true,3,2,54.54351989785061,127
115,I should help everyone to show them God's love.,407,Not sure,3,2,60.94050707053803,323
116,My parents bring me to Church often and we pray together.,410,Yes,3,2,66.68991479057195,6239
116,My parents bring me to Church often and we pray together.,411,No,3,2,64.30448664576711,3733
117,Holy Communion looks like bread and wine but is really Jesus' Body and Blood.,412,This is true,3,2,66.83659362687496,7820
117,Holy Communion looks like bread and wine but is really Jesus' Body and Blood.,413,This is not true,3,2,62.598636822980495,1257
117,Holy Communion looks like bread and wine but is really Jesus' Body and Blood.,414,Not sure,3,2,61.14414414414414,900
121,Which is not a liturgical season?,1961,Lent,3,2,56.75675675675676,2
121,Which is not a liturgical season?,1971,Advent,3,2,78.37837837837837,1
121,Which is not a liturgical season?,1981,Ordinary time,3,2,62.16216216216216,4
121,Which is not a liturgical season?,1991,Fall,3,2,77.95163584637268,19
130,I have received First Communion.,459,Yes,3,2,66.59305080566484,7563
130,I have received First Communion.,460,No,3,2,63.25643261127132,2418
161,Before confession we should examine our _______. ,2121,Feelings,3,2,69.36936936936937,12
161,Before confession we should examine our _______. ,2131,Conscience,3,2,77.7992277992278,14
171,Our conscience helps us do ______ and avoid evil. ,2161,Nothing,3,2,21.62162162162162,1
171,Our conscience helps us do ______ and avoid evil. ,2191,Good  ,3,2,76.0,25
181,The ability to choose how we act is called ___________.,2201,Moral sin,3,2,43.24324324324324,2
181,The ability to choose how we act is called ___________.,2221,Intellect,3,2,72.97297297297297,1
181,The ability to choose how we act is called ___________.,2231,Free will ,3,2,76.61574618096357,23
207,How many sacraments are there?,731,Three,3,2,52.7027027027027,2
207,How many sacraments are there?,732,Ten,3,2,60.36036036036036,3
207,How many sacraments are there?,733,Seven,3,2,78.78378378378379,20
207,How many sacraments are there?,734,Nine,3,2,59.45945945945946,1
208,Who were the apostles?,735,The people who crucified Jesus,3,2,44.5945945945946,2
208,Who were the apostles?,736,Jesus’ 12 closest followers,3,2,76.35135135135135,24
209,What do we call the event when Jesus went up into heaven?,739,The Incarnation,3,2,68.91891891891892,2
209,What do we call the event when Jesus went up into heaven?,740,The Ascension,3,2,74.32432432432432,24
251,What Sacrament forgives Original Sin?,2491,Baptism,3,2,83.44594594594595,8
251,What Sacrament forgives Original Sin?,2501,Confirmation,3,2,75.88357588357589,13
251,What Sacrament forgives Original Sin?,2511,Holy Orders,3,2,53.513513513513516,5
261,A priest hears confession. He is acting in the person of ____________. ,2521,St. Peter,3,2,59.45945945945946,1
261,A priest hears confession. He is acting in the person of ____________. ,2531,Jesus,3,2,76.6891891891892,24
261,A priest hears confession. He is acting in the person of ____________. ,2541,Mary,3,2,21.62162162162162,1
311,Scripture read in the Mass is the _____.,2721,Liturgy of the Word,3,2,78.24967824967825,21
311,Scripture read in the Mass is the _____.,2731,Liturgy of the Eucharist,3,2,50.0,2
311,Scripture read in the Mass is the _____.,2741,Liturgy of the Bible,3,2,68.91891891891892,2
311,Scripture read in the Mass is the _____.,2751,None of these,3,2,40.54054054054054,1
323,Who has the power to forgive sins in Jesus' name?,1147,Everyone,3,2,74.77477477477477,3
323,Who has the power to forgive sins in Jesus' name?,1148,All Christians,3,2,43.24324324324324,2
323,Who has the power to forgive sins in Jesus' name?,1149,Parents,3,2,59.45945945945946,2
323,Who has the power to forgive sins in Jesus' name?,1150,Priests and bishops,3,2,78.52062588904694,19
341,Mario waits without complaining. He has _____________.,2841,Chastity ,3,2,21.62162162162162,1
341,Mario waits without complaining. He has _____________.,2861,Kindness,3,2,64.32432432432432,5
341,Mario waits without complaining. He has _____________.,2871,Patience,3,2,78.91891891891892,20
361,A habit of doing good is called _________.,2921,Confirmation,3,2,67.56756756756756,3
361,A habit of doing good is called _________.,2931,Virtue,3,2,74.32432432432432,10
361,A habit of doing good is called _________.,2941,Value,3,2,79.72972972972973,2
361,A habit of doing good is called _________.,2951,Truth ,3,2,74.2014742014742,11
367,Where are the Gospels found in the Bible?,1296,The New Testament,3,2,80.18018018018019,6
367,Where are the Gospels found in the Bible?,1297,The Old Testament,3,2,68.46846846846847,6
367,Where are the Gospels found in the Bible?,1298,Both the Old and New Testaments,3,2,77.54677754677755,13
367,Where are the Gospels found in the Bible?,1299,They are not in the Bible,3,2,21.62162162162162,1
368,Which books make up the Gospels?,1300,The New Testament,3,2,75.22522522522523,6
368,Which books make up the Gospels?,1301,"Matthew, Mark, Luke, and John",3,2,77.17717717717717,18
368,Which books make up the Gospels?,1302,The Catechism and the Bible,3,2,59.45945945945946,1
368,Which books make up the Gospels?,1303,"James, Peter, and Revelation",3,2,21.62162162162162,1
369,The act of _______ is the prayer of Confession.,1304,Petition,3,2,67.56756756756756,1
369,The act of _______ is the prayer of Confession.,1305,Contrition,3,2,78.25552825552826,22
369,The act of _______ is the prayer of Confession.,1306,Adoration,3,2,70.27027027027027,1
369,The act of _______ is the prayer of Confession.,1307,Intercession,3,2,31.08108108108108,2
370,What are Jesus’ two Great Commandments?,1308,Go forth and sin no more,3,2,72.97297297297297,2
370,What are Jesus’ two Great Commandments?,1309,Love God and love your neighbor,3,2,76.16707616707616,22
370,What are Jesus’ two Great Commandments?,1310,Repent and believe,3,2,78.37837837837837,1
370,What are Jesus’ two Great Commandments?,1311,Live long and prosper,3,2,21.62162162162162,1
372,What is the Act of Contrition?,1312,A prayer before Holy Communion,3,2,75.67567567567568,3
372,What is the Act of Contrition?,1313,A prayer where we thank God for blessing us,3,2,63.96396396396396,3
372,What is the Act of Contrition?,1314,A prayer where we tell God we are sorry for our sins,3,2,77.95163584637268,19
372,What is the Act of Contrition?,1315,A wedding song,3,2,21.62162162162162,1
373,"At every Mass, we participate in a re-presentation of _____________.",1316,Jesus' birth,3,2,56.66288575116361,1382
373,"At every Mass, we participate in a re-presentation of _____________.",1317,Jesus' sacrifice,3,2,67.4537874349373,6365
373,"At every Mass, we participate in a re-presentation of _____________.",1318,Judas' betrayal of Jesus,3,2,59.01986323673071,332
373,"At every Mass, we participate in a re-presentation of _____________.",1319,None of the above,3,2,67.38692419926353,1945
374,What is changed at Mass to show the different Church seasons?,1320,The Stations of the Cross,3,2,54.972803877913364,959
374,What is changed at Mass to show the different Church seasons?,1321,The colors of the priest's vestments,3,2,68.30188416590683,7765
374,What is changed at Mass to show the different Church seasons?,1322,The words of the Our Father,3,2,53.34731283007145,348
374,What is changed at Mass to show the different Church seasons?,1323,All of the these,3,2,59.465090090090094,960
375,"Complete this prayer: Glory be to the Father, and to the Son, and to the Holy Spirit, as it was in the beginning, ____________ world without end. Amen.",1324,... and will always be,3,2,57.756537024829704,984
375,"Complete this prayer: Glory be to the Father, and to the Son, and to the Holy Spirit, as it was in the beginning, ____________ world without end. Amen.",1325,"... is now, and ever shall be",3,2,67.26956422178827,8498
375,"Complete this prayer: Glory be to the Father, and to the Son, and to the Holy Spirit, as it was in the beginning, ____________ world without end. Amen.",1326,... please let it be so again,3,2,46.76304211187932,129
375,"Complete this prayer: Glory be to the Father, and to the Son, and to the Holy Spirit, as it was in the beginning, ____________ world without end. Amen.",1327,None of these,3,2,57.49327526578711,422
376,"The Church is one, holy, catholic, and apostolic. These are called the four ____ of the Church.",1328,Rules,3,2,60.642732284523326,2412
376,"The Church is one, holy, catholic, and apostolic. These are called the four ____ of the Church.",1329,Holies,3,2,63.22051354902866,1522
376,"The Church is one, holy, catholic, and apostolic. These are called the four ____ of the Church.",1330,Precepts,3,2,66.46878319367403,2289
376,"The Church is one, holy, catholic, and apostolic. These are called the four ____ of the Church.",1331,Marks,3,2,69.30957715322877,3812
377,Who is the Mother of the Church?,1332,St. Teresa of Ávila,3,2,57.370301335818574,348
377,Who is the Mother of the Church?,1333,Mary,3,2,66.31267867478121,9245
377,Who is the Mother of the Church?,1334,Jerusalem,3,2,45.75289575289575,28
377,Who is the Mother of the Church?,1335,Eve,3,2,60.09200690051754,47
378,In the Act of Contrition we tell God _______.,1336,We are sorry for offending Him,3,2,69.41864235442218,5668
378,In the Act of Contrition we tell God _______.,1337,We love Him above all,3,2,62.748883337118635,2856
378,In the Act of Contrition we tell God _______.,1338,We want to ask Him to help others,3,2,55.987112940755324,755
378,In the Act of Contrition we tell God _______.,1339,We are grateful for His generosity,3,2,58.083016703706356,754
381,What did John the Baptist call Jesus?,3001,“The King of kings”,3,2,62.88258604568325,3035
381,What did John the Baptist call Jesus?,3011,“The Supreme God”,3,2,55.3855650103611,613
381,What did John the Baptist call Jesus?,3021,“The Alpha and the Omega”,3,2,62.64757908593525,657
381,What did John the Baptist call Jesus?,3031,“The Lamb of God”,3,2,68.7542704221075,5696
401,The first sin of Adam and Eve is called ________.,3081,Mortal Sin,3,2,61.23642524699927,2648
401,The first sin of Adam and Eve is called ________.,3091,Venial Sin,3,2,58.814298169136876,930
401,The first sin of Adam and Eve is called ________.,3101,Concupiscence,3,2,51.5015015015015,288
401,The first sin of Adam and Eve is called ________.,3111,Original Sin,3,2,69.42429876893522,6134
451,Who is the Mother of the Church?,3281,St. Theresa of Avila,3,2,52.39085239085239,13
451,Who is the Mother of the Church?,3291,Mary,3,2,60.033484812245874,339
451,Who is the Mother of the Church?,3301,Jerusalem,3,2,36.486486486486484,4
451,Who is the Mother of the Church?,3311,Eve,3,2,42.94294294294294,9
461,Mary was crowned by Jesus as the Queen of ____________.,3321,Nazareth,3,2,59.75855442598562,1744
461,Mary was crowned by Jesus as the Queen of ____________.,3331,Heaven,3,2,68.34668117110866,7205
461,Mary was crowned by Jesus as the Queen of ____________.,3341,America,3,2,45.34534534534534,126
461,Mary was crowned by Jesus as the Queen of ____________.,3351,Israel,3,2,59.555465045238996,929
471,The saints are our friends in ___________.,3361,Purgatory,3,2,61.38148283418554,592
471,The saints are our friends in ___________.,3371,Our parish,3,2,60.27513189405261,1501
471,The saints are our friends in ___________.,3381,Heaven,3,2,67.6463614376963,7409
471,The saints are our friends in ___________.,3391,None of these,3,2,59.189728650806494,501
511,Who is a disciple?,3521,A coach for a sports team,3,2,47.67975522692504,159
511,Who is a disciple?,3531,A follower of Jesus,3,2,66.96240945663578,9093
511,Who is a disciple?,3541,A scholar of the law,3,2,48.96771771771772,144
511,Who is a disciple?,3551,Someone who knows who Jesus is,3,2,56.28923816732713,607
541,What is the first Great Commandment?,3641,Love our neighbor,3,2,63.045370586611746,2546
541,What is the first Great Commandment?,3651,Love ourselves,3,2,57.34359857865834,502
541,What is the first Great Commandment?,3661,Love God,3,2,68.58543335036559,5977
541,What is the first Great Commandment?,3671,Love our enemies,3,2,59.78731024602584,981
551,What is the Fourth Commandment?,3681,Honor your father and mother,3,2,70.03633277091723,5222
551,What is the Fourth Commandment?,3691,You shall not kill,3,2,62.257870978801215,3784
551,What is the Fourth Commandment?,3701,You shall not hurt your family,3,2,53.9464243004066,452
551,What is the Fourth Commandment?,3711,Honor your enemies,3,2,58.70705870705871,546
571,The first three commandments are about loving __________.,3761,Ourselves,3,2,59.55012129082845,1103
571,The first three commandments are about loving __________.,3771,The angels,3,2,47.004147004147,189
571,The first three commandments are about loving __________.,3781,Our parents,3,2,59.51664975555761,1465
571,The first three commandments are about loving __________.,3791,God,3,2,68.41828730702301,7253
601,What prayer does Jesus use to teach us to pray?,3881,The Jesus Prayer,3,2,58.445271618924316,1002
601,What prayer does Jesus use to teach us to pray?,3891,The Hail Mary,3,2,57.09678550145476,771
601,What prayer does Jesus use to teach us to pray?,3901,The Our Father,3,2,68.25463359515956,7415
601,What prayer does Jesus use to teach us to pray?,3911,The Eucharistic Prayer,3,2,60.078828828828826,816
631,"At Baptism, we become ____________ of the Holy Spirit.",4001,Temples,3,2,68.65977665134741,6169
631,"At Baptism, we become ____________ of the Holy Spirit.",4011,Factories,3,2,61.146108514529566,1463
631,"At Baptism, we become ____________ of the Holy Spirit.",4021,Cottages,3,2,61.04244662119425,1581
631,"At Baptism, we become ____________ of the Holy Spirit.",4031,Libraries,3,2,60.82610912799592,795
651,What is the Eucharist?,4081,A symbol for Jesus’ Body and Blood,3,2,64.24757083367355,6620
651,What is the Eucharist?,4091,Jesus’ real Body and Blood,3,2,70.82505899639342,3035
651,What is the Eucharist?,4101,A staff which symbolizes a bishop’s authority,3,2,50.786147364094134,263
651,What is the Eucharist?,4111,A ring that Jesus once wore,3,2,47.767332549941244,92
661,What is a rosary?,4121,A special chain of beads which we use for praying,3,2,67.19729759518142,9073
661,What is a rosary?,4131,Two small pieces of cloth connected by a cord,3,2,46.35583450749328,211
661,What is a rosary?,4141,A medal with an image of Mary on it,3,2,51.84524626148992,394
661,What is a rosary?,4151,A special ring which shows one’s devotion to Mary,3,2,54.51529373685062,334
711,Why is hope an important virtue?,4321,It shows we trust in God’s promises,3,2,67.77481038350604,7590
711,Why is hope an important virtue?,4331,It helps us do well in school,3,2,50.883856829802774,370
711,Why is hope an important virtue?,4341,We should hope that the poor are cared for,3,2,61.450848049341054,1858
711,Why is hope an important virtue?,4351,It helps us get what we want,3,2,55.208333333333336,192
731,A virtue is a habit of doing _________.,4401,Good,3,2,68.43834595704371,6819
731,A virtue is a habit of doing _________.,4411,What we want,3,2,59.58280428079086,745
731,A virtue is a habit of doing _________.,4421,Nothing,3,2,51.14737378888322,106
731,A virtue is a habit of doing _________.,4431,What we are told,3,2,60.3983779175595,2346
6791,God loves me and all people.,28641,This is true,3,2,66.29287030816667,9414
6791,God loves me and all people.,28651,This is not true,3,2,42.972972972972975,30
6791,God loves me and all people.,28661,Not sure,3,2,54.87546369899311,102
6811,Sin hurts our friendship with God.,28701,This is true,3,2,67.01845650960695,8136
6811,Sin hurts our friendship with God.,28711,This is not true,3,2,60.863460863460865,1078
6811,Sin hurts our friendship with God.,28721,Not sure,3,2,59.7573083287369,735
6821,I need to pray often to be friends with God.,28731,This is true,3,2,65.65883982028471,5426
6821,I need to pray often to be friends with God.,28741,This is not true,3,2,66.18706389061295,2874
6821,I need to pray often to be friends with God.,28751,Not sure,3,2,65.66487795301354,1652
6841,God wants me to love others.,28791,This is true,3,2,66.21891920344389,9499
6841,God wants me to love others.,28801,This is not true,3,2,44.21621621621622,25
6841,God wants me to love others.,28811,Not sure,3,2,52.30524642289348,68
7111,I attend Mass.,29861,Weekly or more often,3,2,69.26309501482979,3891
7111,I attend Mass.,29871,Sometimes,3,2,64.7757097349388,2698
7111,I attend Mass.,29881,Only at school,3,2,63.49894106903453,2782
7111,I attend Mass.,29891,No,3,2,57.767226686145605,222
7121,I have been baptized.,29901,Yes,3,2,66.84018773571012,8442
7121,I have been baptized.,29911,No,3,2,61.36308098333415,1106
7121,I have been baptized.,29921,Not sure,3,2,56.48516163222045,408
7151,I go to confession regularly.,29971,Yes,3,2,66.07199867892332,4910
7151,I go to confession regularly.,29981,No,3,2,65.56278611018793,5042
7171,I can find a Scripture verse in the Bible pretty easily.,30011,Yes,3,2,66.17838443146394,4465
7171,I can find a Scripture verse in the Bible pretty easily.,30021,No,3,2,65.51443936648019,5488
7211,"I learn about being Catholic all day, not just during religion lessons.",30091,Agree,3,2,66.11831330387754,7426
7211,"I learn about being Catholic all day, not just during religion lessons.",30101,Disagree,3,2,64.86699465422869,2538
7230,Who is our neighbor?,1770,Our friends,3,2,68.72586872586872,7
7230,Who is our neighbor?,1772,Those who live near us,3,2,54.95495495495496,3
7230,Who is our neighbor?,1773,Everyone we encounter,3,2,79.72972972972973,16
7231,God gave us the sacrament of Confirmation at ___________.,1775,The Incarnation,3,2,65.98780953383974,2053
7231,God gave us the sacrament of Confirmation at ___________.,1776,The Resurrection,3,2,60.884727644895946,2852
7231,God gave us the sacrament of Confirmation at ___________.,1777,Passover,3,2,64.14535087620061,2389
7231,God gave us the sacrament of Confirmation at ___________.,1778,Pentecost,3,2,71.70894881738255,2739
7232,What do the sacraments do?,1779,Give us a place to sit during Mass,3,2,49.01591486957341,287
7232,What do the sacraments do?,1780,Allow us to share in God’s life,3,2,67.68005960993113,7472
7232,What do the sacraments do?,1782,Allow us to speak in different tongues,3,2,54.146341463414636,205
7232,What do the sacraments do?,1783,Give us an understanding of the Scriptures,3,2,61.80145329081499,2068
7265,"The theological virtues are faith, _______, and love.",1917,Generosity,3,2,67.56756756756756,2
7265,"The theological virtues are faith, _______, and love.",1918,Joy,3,2,77.83783783783784,5
7265,"The theological virtues are faith, _______, and love.",1919,Wonder,3,2,59.45945945945946,2
7265,"The theological virtues are faith, _______, and love.",1920,Hope,3,2,75.19872813990462,17
7268,"God loves me and all people.	
",1935,This is true,3,2,59.389360542098295,347
7268,"God loves me and all people.	
",1936,This is not true,3,2,50.0,6
7268,"God loves me and all people.	
",1937,Not sure,3,2,51.62162162162162,10
7269,God wants me to love others.,1938,This is true,3,2,59.513513513513516,350
7269,God wants me to love others.,1939,This is not true,3,2,30.27027027027027,5
7269,God wants me to love others.,1940,Not sure,3,2,55.4054054054054,8
7270,I attend Mass.,1942,Weekly or more often,3,2,61.408250355618776,190
7270,I attend Mass.,1943,Only at school,3,2,44.67408585055644,17
7270,I attend Mass.,1944,No,3,2,49.42084942084942,14
7270,I attend Mass.,1945,Sometimes,3,2,58.750239601303434,141
2,Who is the Bread of Life? ,1,Moses,3,3,35.13513513513514,1
2,Who is the Bread of Life? ,2,Jesus,3,3,69.36936936936937,18
2,Who is the Bread of Life? ,4,Noah,3,3,64.86486486486487,1
4,What takes place at Mass? ,9,Bread and wine become the Body and Blood of Jesus,3,3,69.13229018492176,19
4,What takes place at Mass? ,10,Bread and wine are shown as symbols for Jesus ,3,3,35.13513513513514,1
5,What is another phrase we use to describe the Church? ,13,The Head of God,3,3,66.75926618914076,6139
5,What is another phrase we use to describe the Church? ,14,The Wall of the Holy Spirit ,3,3,65.1807016857668,5528
