question_id,question_text,answer_id,answer_text,grade_level,academic_year_id,avg_knowledge_pct,student_count
117,Holy Communion looks like bread and wine but is really Jesus' Body and Blood.,412,This is true,8,2,94.5945945945946,6
117,Holy Communion looks like bread and wine but is really Jesus' Body and Blood.,413,This is not true,8,2,89.1891891891892,2
117,Holy Communion looks like bread and wine but is really Jesus' Body and Blood.,414,Not sure,8,2,86.48648648648648,2
121,Which is not a liturgical season?,1991,Fall,8,2,91.89189189189189,10
130,I have received First Communion.,459,Yes,8,2,64.03982217754836,8588
130,I have received First Communion.,460,No,8,2,56.436391542728934,1321
161,Before confession we should examine our _______. ,2131,Conscience,8,2,91.89189189189189,10
171,Our conscience helps us do ______ and avoid evil. ,2191,Good  ,8,2,91.89189189189189,10
181,The ability to choose how we act is called ___________.,2231,Free will ,8,2,91.89189189189189,10
189,"I learn about the Catholic faith in all my classes, not just in religion class.",669,Yes,8,2,63.3770214497841,5934
189,"I learn about the Catholic faith in all my classes, not just in religion class.",670,No,8,2,62.45986438828782,3943
190,What did Jesus give His Church at Pentecost?,671,A physical key,8,2,52.71077143539527,158
190,What did Jesus give His Church at Pentecost?,672,The gifts of the Holy Spirit,8,2,66.30504937501344,7016
190,What did Jesus give His Church at Pentecost?,673,The Ten Commandments,8,2,53.66513148120636,635
190,What did Jesus give His Church at Pentecost?,674,All of the above,8,2,55.27319816100745,2171
192,Which of the following is necessary for a war to be JUST? ,675,A majority of citizens support it,8,2,58.26794216187621,1712
192,Which of the following is necessary for a war to be JUST? ,676,There is a reasonable chance of success,8,2,62.34187668810602,1942
192,Which of the following is necessary for a war to be JUST? ,677,The use of arms will cause worse problems,8,2,57.394485668343485,1279
192,Which of the following is necessary for a war to be JUST? ,678,It is in response to a new threat,8,2,66.05793144716421,5045
193,What can justification be compared to?,679,Paying back a debt,8,2,67.0129677186578,5334
193,What can justification be compared to?,680,Stealing from a cash reserve,8,2,52.03972194637537,475
193,What can justification be compared to?,681,Forgetting about a crime,8,2,57.26764500349406,648
193,What can justification be compared to?,682,Honoring your father and mother,8,2,59.13342547651956,3522
194,Which of the following is NOT a precept of the Church?,683,Confess your sins to a priest at least once a year,8,2,59.000509943906174,1073
194,Which of the following is NOT a precept of the Church?,684,Attend Mass on Sunday and on holy days,8,2,51.37762748338009,491
194,Which of the following is NOT a precept of the Church?,685,Receive the Eucharist at least once a year,8,2,58.69618731809033,2606
194,Which of the following is NOT a precept of the Church?,686,Be actively involved in a parish ministry,8,2,66.4479646092433,5809
195,Which is an example of contemplative prayer?,687,Eucharistic adoration,8,2,69.63624001359851,3330
195,Which is an example of contemplative prayer?,688,The Our Father,8,2,58.13345906796627,2441
195,Which is an example of contemplative prayer?,689,Pilgrimage prayer,8,2,61.62831638464884,1822
195,Which is an example of contemplative prayer?,690,Blessing before meals,8,2,59.27198887519358,2388
196,Which of the following is FALSE about prayer? ,691,It is a gift from God,8,2,53.396587178469645,523
196,Which of the following is FALSE about prayer? ,692,It is communion with God,8,2,54.3202398618977,623
196,Which of the following is FALSE about prayer? ,693,It is a command we make to God,8,2,64.8156089193825,8184
196,Which of the following is FALSE about prayer? ,694,It is a covenant with God,8,2,54.38077848303046,651
197,Who knows when the Last Judgement will occur?,695,The Pope,8,2,41.04191016864251,113
197,Who knows when the Last Judgement will occur?,696,The angels,8,2,42.352079135372776,103
197,Who knows when the Last Judgement will occur?,697,God the Father,8,2,64.59222015698755,8466
197,Who knows when the Last Judgement will occur?,698,None of the above,8,2,55.28679826729075,1298
198,Can we earn our way to heaven by doing good?,699,"Yes, because we have free will",8,2,63.19264621151414,2849
198,Can we earn our way to heaven by doing good?,700,"Yes, because we have the power to do good by ourselves",8,2,60.2683643562221,4899
198,Can we earn our way to heaven by doing good?,701,"No, because we are forever stuck in a state of original sin",8,2,55.09828413648018,287
198,Can we earn our way to heaven by doing good?,702,"No, because we need to depend on God for salvation",8,2,70.14696609594024,1945
200,Which of the following actions would FOLLOW Jesus’ second Great Commandment?,707,Donating to the poor,8,2,51.91190185809599,263
200,Which of the following actions would FOLLOW Jesus’ second Great Commandment?,708,Forgiving an enemy,8,2,58.1720166625827,1078
200,Which of the following actions would FOLLOW Jesus’ second Great Commandment?,709,Taking care of your family,8,2,56.11724219769788,477
200,Which of the following actions would FOLLOW Jesus’ second Great Commandment?,710,All of these,8,2,64.25218253555505,8163
202,Which of the following people should receive Anointing of the Sick?,711,A person who has been sick with a sinus infection for over a month,8,2,51.098872140824284,716
202,Which of the following people should receive Anointing of the Sick?,712,An elderly person facing a grave illness,8,2,64.91977548162279,8555
202,Which of the following people should receive Anointing of the Sick?,713,A college student who is feeling homesick,8,2,41.10987791342952,85
202,Which of the following people should receive Anointing of the Sick?,714,A person who has recovered from a life-threatening virus,8,2,51.44150943396227,625
203,In which sacrament are we forgiven of sins committed after Baptism?,715,Confirmation,8,2,53.02932775475721,938
203,In which sacrament are we forgiven of sins committed after Baptism?,716,Holy Orders,8,2,43.04789550072569,130
203,In which sacrament are we forgiven of sins committed after Baptism?,717,Marriage,8,2,34.285714285714285,35
203,In which sacrament are we forgiven of sins committed after Baptism?,718,Confession,8,2,64.32563852984056,8878
204,Which of the following is a sacrament of healing?,719,Holy Orders,8,2,55.60810474436202,1137
204,Which of the following is a sacrament of healing?,720,Penance,8,2,66.43413714707654,6797
204,Which of the following is a sacrament of healing?,721,The Eucharist,8,2,53.42189059455349,794
204,Which of the following is a sacrament of healing?,722,Baptism,8,2,56.204731286422025,1253
205,What is a sacrament?,723,A visible sign of invisible grace,8,2,66.49220648422744,6763
205,What is a sacrament?,724,A purely symbolic ritual,8,2,57.10284703504043,2688
205,What is a sacrament?,725,A book used for following along in the liturgy,8,2,45.89570424006127,271
205,What is a sacrament?,726,A cup for holding the Eucharist,8,2,46.346616157936914,259
207,How many sacraments are there?,733,Seven,8,2,91.89189189189189,10
208,Who were the apostles?,736,Jesus’ 12 closest followers,8,2,91.89189189189189,10
209,What do we call the event when Jesus went up into heaven?,740,The Ascension,8,2,91.29129129129129,9
209,What do we call the event when Jesus went up into heaven?,741,The Transfiguration,8,2,97.29729729729729,1
251,What Sacrament forgives Original Sin?,2491,Baptism,8,2,91.89189189189189,10
261,A priest hears confession. He is acting in the person of ____________. ,2531,Jesus,8,2,91.89189189189189,10
311,Scripture read in the Mass is the _____.,2721,Liturgy of the Word,8,2,93.91891891891892,8
311,Scripture read in the Mass is the _____.,2751,None of these,8,2,83.78378378378379,2
323,Who has the power to forgive sins in Jesus' name?,1148,All Christians,8,2,81.08108108108108,1
323,Who has the power to forgive sins in Jesus' name?,1150,Priests and bishops,8,2,93.09309309309309,9
341,Mario waits without complaining. He has _____________.,2871,Patience,8,2,91.89189189189189,10
361,A habit of doing good is called _________.,2931,Virtue,8,2,91.89189189189189,10
367,Where are the Gospels found in the Bible?,1296,The New Testament,8,2,91.89189189189189,9
367,Where are the Gospels found in the Bible?,1298,Both the Old and New Testaments,8,2,91.89189189189189,1
368,Which books make up the Gospels?,1301,"Matthew, Mark, Luke, and John",8,2,91.89189189189189,10
369,The act of _______ is the prayer of Confession.,1304,Petition,8,2,83.78378378378379,2
369,The act of _______ is the prayer of Confession.,1305,Contrition,8,2,94.98069498069498,7
369,The act of _______ is the prayer of Confession.,1306,Adoration,8,2,86.48648648648648,1
370,What are Jesus’ two Great Commandments?,1309,Love God and love your neighbor,8,2,91.89189189189189,10
372,What is the Act of Contrition?,1312,A prayer before Holy Communion,8,2,81.08108108108108,1
372,What is the Act of Contrition?,1313,A prayer where we thank God for blessing us,8,2,86.48648648648648,1
372,What is the Act of Contrition?,1314,A prayer where we tell God we are sorry for our sins,8,2,93.91891891891892,8
408,How does Jesus' teaching affect the Ten Commandments?,1436,Jesus fulfills the Ten Commandments and helps us understand how they apply in our hearts,8,2,64.4210513142471,9046
408,How does Jesus' teaching affect the Ten Commandments?,1437,Jesus explains that the Ten Commandments now apply only to Gentiles,8,2,46.00562023283822,235
408,How does Jesus' teaching affect the Ten Commandments?,1438,Jesus teaches us that the first three commandments no longer matter for His disciples,8,2,46.33758973381615,297
408,How does Jesus' teaching affect the Ten Commandments?,1439,Jesus puts in place stricter dietary laws and cleansing rituals over and above the Ten Commandments,8,2,50.342626490190554,402
409,Which best describes our conscience?,1440,God’s voice in our hearts,8,2,66.05792701614212,5233
409,Which best describes our conscience?,1441,Moral feelings which form to support local customs,8,2,60.135613207547166,2240
409,Which best describes our conscience?,1442,The only source of the moral law for an individual,8,2,59.52107935846078,1267
409,Which best describes our conscience?,1443,The urge for self-preservation,8,2,57.874811852887966,1241
410,Can our conscience lead us to sin?,1444,"Yes, because our conscience is evil",8,2,50.19422863485017,272
410,Can our conscience lead us to sin?,1445,"Yes, because our conscience may not be well-formed",8,2,63.686773136075175,6642
410,Can our conscience lead us to sin?,1446,"No, because if our conscience says an act is morally good, then that act is morally good",8,2,59.384988143107535,1464
410,Can our conscience lead us to sin?,1447,"No, because our conscience is the source of the moral law",8,2,64.90471815890514,1602
412,Which of the following actions would BREAK Jesus' first Great Commandment?,1448,Copying someone else’s test answers,8,2,53.60230547550432,347
412,Which of the following actions would BREAK Jesus' first Great Commandment?,1449,Engaging in superstition,8,2,66.0918123728558,5129
412,Which of the following actions would BREAK Jesus' first Great Commandment?,1450,Destroying property,8,2,54.22755000709321,798
412,Which of the following actions would BREAK Jesus' first Great Commandment?,1451,Holding a grudge against someone who hurt you,8,2,61.142961791053885,3709
413,"In and of themselves, our passions:",1452,Are moral,8,2,62.5175424918135,4840
413,"In and of themselves, our passions:",1453,Are immoral,8,2,57.877522845309315,1148
413,"In and of themselves, our passions:",1454,Are amoral (neither good nor bad),8,2,65.70798392732355,3456
413,"In and of themselves, our passions:",1455,Do not matter,8,2,58.48705898856702,538
414,What is Jesus’ threefold office or role?,1456,"Father, Son, and Holy Spirit",8,2,59.086282276905344,6154
414,What is Jesus’ threefold office or role?,1457,"Priest, Prophet, and King",8,2,71.03027287688009,2958
414,What is Jesus’ threefold office or role?,1458,"Physician, Sanctifier, and Reformer",8,2,59.35948361469712,152
414,What is Jesus’ threefold office or role?,1459,"Corporal, Spiritual, and Divine",8,2,62.43472327918755,719
415,What are the four last things?,1460,"Democracy, freedom, equality, brotherhood",8,2,43.632075471698116,8
415,What are the four last things?,1461,"Ecstasy, anticipation, lukewarmness, misery",8,2,49.056603773584904,6
415,What are the four last things?,1462,"One, holy, catholic, apostolic",8,2,53.333333333333336,45
415,What are the four last things?,1463,"Death, judgement, heaven, hell",8,2,62.36090953072085,117
417,Where does our dignity as persons come from?,1468,The good that we do,8,2,56.75380539544777,1987
417,Where does our dignity as persons come from?,1469,Our intelligence,8,2,48.79032258064516,248
417,Where does our dignity as persons come from?,1470,Our physical fitness,8,2,34.370219275879656,37
417,Where does our dignity as persons come from?,1471,Our being made in the image of God,8,2,65.03647080989423,7711
419,Which is the first of Jesus’ Great Commandments?,1472,You shall not have false gods before me,8,2,61.09015637382481,4357
419,Which is the first of Jesus’ Great Commandments?,1473,You shall love your neighbor as yourself,8,2,59.69799902948648,1322
419,Which is the first of Jesus’ Great Commandments?,1474,"You shall love the Lord your God with all your heart, soul, and mind",8,2,66.58766975123183,3925
419,Which is the first of Jesus’ Great Commandments?,1475,You shall love your neighbor as God Himself,8,2,55.911783740727834,379
432,"We must confess mortal sins in the sacrament of Penance and Reconciliation, and should confess venial sins.",1520,I believe this,8,2,64.2458967417107,8147
432,"We must confess mortal sins in the sacrament of Penance and Reconciliation, and should confess venial sins.",1522,"I know the Church teaches this, but I struggle to believe it",8,2,57.967261796979685,1042
432,"We must confess mortal sins in the sacrament of Penance and Reconciliation, and should confess venial sins.",1523,"I know the Church teaches this, but I do not believe it",8,2,57.14056804070024,471
432,"We must confess mortal sins in the sacrament of Penance and Reconciliation, and should confess venial sins.",1524,I did not know the Church teaches this,8,2,53.815941470927996,245
433,Humans have immortal souls.,1525,I believe this,8,2,64.34914831052498,6378
433,Humans have immortal souls.,1526,"I know the Church teaches this, but I struggle to believe it",8,2,61.93781608055603,2093
433,Humans have immortal souls.,1527,"I know the Church teaches this, but I do not believe it",8,2,55.86099413071592,569
433,Humans have immortal souls.,1528,I did not know the Church teaches this,8,2,60.19870146847357,866
434,A Christian should strive for virtue in all areas of life.,1529,I believe this,8,2,64.5648496935662,7909
434,A Christian should strive for virtue in all areas of life.,1530,"I know the Church teaches this, but I struggle to believe it",8,2,58.46584823267694,1374
434,A Christian should strive for virtue in all areas of life.,1532,"I know the Church teaches this, but I do not believe it",8,2,51.931067365983246,277
434,A Christian should strive for virtue in all areas of life.,1533,I did not know the Church teaches this,8,2,53.80069399262633,348
436,The Eucharist we receive at Mass is truly the Body and Blood of Jesus Christ.,1538,I believe this,8,2,63.674951163488046,6481
436,The Eucharist we receive at Mass is truly the Body and Blood of Jesus Christ.,1539,"I know the Church teaches this, but I struggle to believe it",8,2,63.27447185937752,2340
436,The Eucharist we receive at Mass is truly the Body and Blood of Jesus Christ.,1540,"I know the Church teaches this, but I do not believe it",8,2,59.199733367896755,1019
436,The Eucharist we receive at Mass is truly the Body and Blood of Jesus Christ.,1542,I did not know the Church teaches this,8,2,45.38784067085954,72
438,Everyone should believe in God and His promises.,1547,I believe this,8,2,63.528058255055356,6970
438,Everyone should believe in God and His promises.,1548,"I know the Church teaches this, but I struggle to believe it",8,2,62.84421921135845,1802
438,Everyone should believe in God and His promises.,1549,"I know the Church teaches this, but I do not believe it",8,2,60.45752852561712,1012
438,Everyone should believe in God and His promises.,1550,I did not know the Church teaches this,8,2,55.571933962264154,128
439,"God created the first human beings, Adam and Eve.",1552,I believe this,8,2,63.2701945754717,7680
439,"God created the first human beings, Adam and Eve.",1553,"I know the Church teaches this, but I struggle to believe it",8,2,63.3696715583508,1350
439,"God created the first human beings, Adam and Eve.",1554,"I know the Church teaches this, but I do not believe it",8,2,61.18403062619634,828
439,"God created the first human beings, Adam and Eve.",1555,I did not know the Church teaches this,8,2,41.06346483704974,55
440,Jesus Christ is fully God and fully man.,1556,I believe this,8,2,63.86637874501134,8056
440,Jesus Christ is fully God and fully man.,1557,"I know the Church teaches this, but I struggle to believe it",8,2,61.843724364232976,1288
440,Jesus Christ is fully God and fully man.,1558,"I know the Church teaches this, but I do not believe it",8,2,54.36123744765164,419
440,Jesus Christ is fully God and fully man.,1559,I did not know the Church teaches this,8,2,49.60111434722047,149
442,Sacraments are true encounters with Jesus and not just symbols of Him.,1560,I believe this,8,2,63.80706076308594,5997
442,Sacraments are true encounters with Jesus and not just symbols of Him.,1562,"I know the Church teaches this, but I struggle to believe it",8,2,63.628004267744835,2688
442,Sacraments are true encounters with Jesus and not just symbols of Him.,1563,"I know the Church teaches this, but I do not believe it",8,2,58.64150943396226,675
442,Sacraments are true encounters with Jesus and not just symbols of Him.,1564,I did not know the Church teaches this,8,2,56.26940530212563,553
443,Sin hurts our soul and our relationship with God.,1565,I believe this,8,2,64.01779886501876,8701
443,Sin hurts our soul and our relationship with God.,1566,"I know the Church teaches this, but I struggle to believe it",8,2,57.97007156798959,783
443,Sin hurts our soul and our relationship with God.,1567,"I know the Church teaches this, but I do not believe it",8,2,52.5728987993139,352
443,Sin hurts our soul and our relationship with God.,1568,I did not know the Church teaches this,8,2,45.283018867924525,78
444,We should pray every day.,1569,I believe this,8,2,63.99902857187147,7303
444,We should pray every day.,1570,"I know the Church teaches this, but I struggle to believe it",8,2,61.59974537750768,1897
444,We should pray every day.,1572,"I know the Church teaches this, but I do not believe it",8,2,57.58573632372137,636
444,We should pray every day.,1573,I did not know the Church teaches this,8,2,45.93613933236575,78
445,"Prayer is our response to God, who first calls us.",1574,I believe this,8,2,63.59230683442661,7444
445,"Prayer is our response to God, who first calls us.",1575,"I know the Church teaches this, but I struggle to believe it",8,2,62.4720557989806,1688
445,"Prayer is our response to God, who first calls us.",1576,"I know the Church teaches this, but I do not believe it",8,2,56.11977030352748,460
445,"Prayer is our response to God, who first calls us.",1577,I did not know the Church teaches this,8,2,61.484823625922886,322
446,It is everyone's duty to help those less fortunate.,1578,I believe this,8,2,64.1843767221045,8183
446,It is everyone's duty to help those less fortunate.,1579,"I know the Church teaches this, but I struggle to believe it",8,2,59.937307854602444,1252
446,It is everyone's duty to help those less fortunate.,1580,"I know the Church teaches this, but I do not believe it",8,2,52.10999345277067,317
446,It is everyone's duty to help those less fortunate.,1582,I did not know the Church teaches this,8,2,47.287003398570256,161
447,It is important to lead people to Jesus and the Catholic Church.,1583,I believe this,8,2,63.96475661125097,7570
447,It is important to lead people to Jesus and the Catholic Church.,1584,"I know the Church teaches this, but I struggle to believe it",8,2,61.84915630218589,1514
447,It is important to lead people to Jesus and the Catholic Church.,1585,"I know the Church teaches this, but I do not believe it",8,2,57.06087000685645,743
447,It is important to lead people to Jesus and the Catholic Church.,1586, I did not know the Church teaches this,8,2,48.280922431865825,90
448,"We can pray to the saints, asking them to pray for us.",1587,I believe this,8,2,64.34085489167072,7809
448,"We can pray to the saints, asking them to pray for us.",1588,"I know the Church teaches this, but I struggle to believe it",8,2,59.951494853546215,1307
448,"We can pray to the saints, asking them to pray for us.",1589,"I know the Church teaches this, but I do not believe it",8,2,55.86307800164599,619
448,"We can pray to the saints, asking them to pray for us.",1590,I did not know the Church teaches this,8,2,50.749617542070375,185
465,"Virtues are habits that are always good, in any situation.",1652,"I believe this
",8,2,64.76908091523633,7109
465,"Virtues are habits that are always good, in any situation.",1653,"I know the Church teaches this, but I struggle to believe it
",8,2,59.826149204888274,1845
465,"Virtues are habits that are always good, in any situation.",1654,"I know the Church teaches this, but I do not believe it
",8,2,52.522837872449415,442
465,"Virtues are habits that are always good, in any situation.",1655,I did not know the Church teaches this,8,2,58.59119496855346,525
2751,Jesus came to _________ the Old Law.,12481,Fulfill,8,2,65.02251047383194,6278
2751,Jesus came to _________ the Old Law.,12491,End,8,2,54.83417320989101,644
2751,Jesus came to _________ the Old Law.,12501,Recreate,8,2,54.898294520936034,999
2751,Jesus came to _________ the Old Law.,12511,Redefine,8,2,63.09333679988114,2032
2761,What are the four last things?,12521,"Democracy, freedom, equality, brotherhood",8,2,54.680900736464544,889
2761,What are the four last things?,12531,"Ecstasy, anticipation, lukewarmness, misery",8,2,52.7099315778561,455
2761,What are the four last things?,12541,"One, holy, catholic, apostolic",8,2,56.32539437055367,1159
2761,What are the four last things?,12551,"Death, judgement, heaven, hell",8,2,65.76252457706694,7274
2791,The word Catholic means _________________.,12641,Compassionate,8,2,56.14743308468626,2150
2791,The word Catholic means _________________.,12651,Unfortunate,8,2,39.97641509433962,80
2791,The word Catholic means _________________.,12661,Powerful,8,2,47.99015586546349,368
2791,The word Catholic means _________________.,12671,Universal,8,2,65.93821498558486,7356
2801,What are the four marks of the Church?,12681,"Praiseworthy, contrite, thankful, needy",8,2,51.70454545454545,352
2801,What are the four marks of the Church?,12691,"One, holy, catholic, apostolic",8,2,64.65387905360318,8426
2801,What are the four marks of the Church?,12701,"Rational, free, progressive, tolerant",8,2,48.47758810022961,378
2801,What are the four marks of the Church?,12711,"Omniscient, Omnipresent, Omnipotent, Omnifarious",8,2,56.79056130893271,798
2811,Which of the following did Jesus give to Peter?,12721,The keys to the Kingdom of Heaven,8,2,65.69664085505508,6920
2811,Which of the following did Jesus give to Peter?,12731,The ability to escape the Father’s judgement,8,2,50.50666143239198,769
2811,Which of the following did Jesus give to Peter?,12741,The rod to rule the nations,8,2,58.90852639121089,1264
2811,Which of the following did Jesus give to Peter?,12751,The throne of Moses,8,2,58.62237788573796,1002
2821,"At the end of time, we will all be judged on what?",12761,Our intellectual achievements,8,2,55.12618566585625,1102
2821,"At the end of time, we will all be judged on what?",12771,Our knowledge of the law,8,2,54.462009178990314,518
2821,"At the end of time, we will all be judged on what?",12781,Our understanding of the Scriptures,8,2,54.99369042008119,1241
2821,"At the end of time, we will all be judged on what?",12791,Our love,8,2,66.17976392486874,7094
2861,Which of the following is NOT a season of the liturgical calendar?,12921,Divine Mercy,8,2,65.16064716158004,8252
2861,Which of the following is NOT a season of the liturgical calendar?,12931,Christmas,8,2,53.8891028109357,490
2861,Which of the following is NOT a season of the liturgical calendar?,12941,Easter,8,2,48.85175202156334,175
2861,Which of the following is NOT a season of the liturgical calendar?,12951,Ordinary Time,8,2,52.010159651669085,1040
2871,What do we reflect on during the liturgical season of Advent?,12961,The Resurrection,8,2,57.19396371692665,2078
2871,What do we reflect on during the liturgical season of Advent?,12971,The Incarnation,8,2,69.4616278426382,3410
2871,What do we reflect on during the liturgical season of Advent?,12981,The coming of the Holy Spirit at Pentecost,8,2,56.95001140548115,2316
2871,What do we reflect on during the liturgical season of Advent?,12991,The Paschal Mystery,8,2,64.60030482997846,2154
2881,Which is an example of someone observing Lent?,13001,Lighting a rose candle,8,2,59.357861351790284,2219
2881,Which is an example of someone observing Lent?,13011,Making special donations to the poor,8,2,66.13175128055502,5238
2881,Which is an example of someone observing Lent?,13021,Serving dried meat and unleavened bread,8,2,59.68436001751183,1767
2881,Which is an example of someone observing Lent?,13031,Praying towards the west,8,2,58.83152173913044,736
2901,St. Paul wrote an epistle to the churches in all of the following places EXCEPT:,13081,Ephesus,8,2,60.20128087831656,1093
2901,St. Paul wrote an epistle to the churches in all of the following places EXCEPT:,13091,Thessalonica,8,2,59.59755859647167,3385
2901,St. Paul wrote an epistle to the churches in all of the following places EXCEPT:,13101,Samaria,8,2,67.65858249792059,3448
2901,St. Paul wrote an epistle to the churches in all of the following places EXCEPT:,13111,Rome,8,2,62.23574761614932,1860
2921,What does the first chapter of Genesis affirm about human beings?,13161,They were created in the image of God as male and female,8,2,65.04816919649431,8071
2921,What does the first chapter of Genesis affirm about human beings?,13171,They tend to sin,8,2,55.45215550333853,811
2921,What does the first chapter of Genesis affirm about human beings?,13181,They will be redeemed by Christ one day,8,2,53.92132249280624,977
2921,What does the first chapter of Genesis affirm about human beings?,13191,They cannot think for themselves,8,2,41.65183339266643,106
2931,What were human beings created for?,13201,Experiencing pleasure,8,2,51.49294742626855,515
2931,What were human beings created for?,13211,Communion with God,8,2,64.7406206577119,8636
2931,What were human beings created for?,13221,Becoming wealthy,8,2,39.74493361285814,108
2931,What were human beings created for?,13231,Humans were not created for anything,8,2,52.62469643190734,707
2941,What is morality?,13241,The meaning of a story ,8,2,52.19554030874786,330
2941,What is morality?,13251,The quality of our actions whereby they are right or wrong,8,2,66.29611289089212,5601
2941,What is morality?,13261,A good or bad feeling about an action that varies person to person,8,2,59.51441831258156,3846
2941,What is morality?,13271,Doing whatever is most useful,8,2,51.13108762224637,191
2961,Which of the following always has the capability of ruling over our emotions?,13321,Our bodies,8,2,60.053385570827366,1753
2961,Which of the following always has the capability of ruling over our emotions?,13331,Other people,8,2,60.45349873718615,3048
2961,Which of the following always has the capability of ruling over our emotions?,13341,Our environment,8,2,56.710238362808305,1276
2961,Which of the following always has the capability of ruling over our emotions?,13351,Our reason,8,2,68.18783549846525,3891
2971,Which of the following is NOT a part of a moral act according to the Catechism?,13361,The object (the act itself),8,2,55.57191285909158,1397
2971,Which of the following is NOT a part of a moral act according to the Catechism?,13371,The intention,8,2,56.51740204128803,1551
2971,Which of the following is NOT a part of a moral act according to the Catechism?,13381,Fate,8,2,68.10155184005028,4743
2971,Which of the following is NOT a part of a moral act according to the Catechism?,13391,The circumstances,8,2,61.00324966011208,2276
3001,How can we grow in inner freedom?,13481,Become convinced that we are always right,8,2,48.14786291875241,490
3001,How can we grow in inner freedom?,13491,Give in to our feelings,8,2,56.900721450656654,1849
3001,How can we grow in inner freedom?,13501,Become docile to God’s grace,8,2,65.78626679472482,7308
3001,How can we grow in inner freedom?,13511,Cast off all authority,8,2,54.8454933115252,323
3051,What do the precepts of the Church present?,13681,The special living requirements for people with religious vows,8,2,58.67515263892021,2259
3051,What do the precepts of the Church present?,13691,The bare minimum required for Christian living,8,2,68.51338971293006,3563
3051,What do the precepts of the Church present?,13701,The necessary conditions in order to obtain an indulgence,8,2,59.182638526362894,2530
3051,What do the precepts of the Church present?,13711,How to treat your neighbor,8,2,62.34694591505936,1618
3071,Why do we especially guard against capital sins?,13761,They remove our free will,8,2,54.75317858920411,834
3071,Why do we especially guard against capital sins?,13771,They make us hate the world,8,2,53.95198355104016,624
3071,Why do we especially guard against capital sins?,13781,They are likely to lead us to other sins,8,2,64.91277494335803,7903
