question_id,question_text,answer_id,answer_text,grade_level,academic_year_id,avg_knowledge_pct,student_count
207,How many sacraments are there?,733,Seven,4,2,78.51351351351352,20
208,Who were the apostles?,736,Jesus’ 12 closest followers,4,2,77.0913770913771,21
208,Who were the apostles?,738,Everyone who has seen a miracle,4,2,56.75675675675676,1
209,What do we call the event when Jesus went up into heaven?,739,The Incarnation,4,2,74.13127413127413,7
209,What do we call the event when Jesus went up into heaven?,740,The Ascension,4,2,78.95752895752896,14
209,What do we call the event when Jesus went up into heaven?,742,The Real Presence,4,2,51.351351351351354,1
251,What Sacrament forgives Original Sin?,2481,Anointing of the Sick,4,2,51.351351351351354,1
251,What Sacrament forgives Original Sin?,2491,Baptism,4,2,81.98198198198199,9
251,What Sacrament forgives Original Sin?,2501,Confirmation,4,2,75.67567567567568,11
251,What Sacrament forgives Original Sin?,2511,Holy Orders,4,2,54.054054054054056,1
261,A priest hears confession. He is acting in the person of ____________. ,2521,St. Peter,4,2,58.108108108108105,2
261,A priest hears confession. He is acting in the person of ____________. ,2531,Jesus,4,2,80.7631160572337,17
261,A priest hears confession. He is acting in the person of ____________. ,2541,Mary,4,2,62.16216216216216,3
311,Scripture read in the Mass is the _____.,2721,Liturgy of the Word,4,2,81.44144144144144,15
311,Scripture read in the Mass is the _____.,2731,Liturgy of the Eucharist,4,2,64.86486486486487,2
311,Scripture read in the Mass is the _____.,2741,Liturgy of the Bible,4,2,64.86486486486487,5
323,Who has the power to forgive sins in Jesus' name?,1147,Everyone,4,2,70.94594594594595,4
323,Who has the power to forgive sins in Jesus' name?,1148,All Christians,4,2,55.4054054054054,2
323,Who has the power to forgive sins in Jesus' name?,1150,Priests and bishops,4,2,80.06756756756756,16
341,Mario waits without complaining. He has _____________.,2861,Kindness,4,2,56.75675675675676,3
341,Mario waits without complaining. He has _____________.,2871,Patience,4,2,79.23186344238975,19
361,A habit of doing good is called _________.,2921,Confirmation,4,2,64.86486486486487,4
361,A habit of doing good is called _________.,2931,Virtue,4,2,85.995085995086,11
361,A habit of doing good is called _________.,2941,Value,4,2,71.17117117117117,3
361,A habit of doing good is called _________.,2951,Truth ,4,2,64.1891891891892,4
367,Where are the Gospels found in the Bible?,1296,The New Testament,4,2,90.54054054054055,2
367,Where are the Gospels found in the Bible?,1297,The Old Testament,4,2,69.1891891891892,5
367,Where are the Gospels found in the Bible?,1298,Both the Old and New Testaments,4,2,76.83397683397683,14
367,Where are the Gospels found in the Bible?,1299,They are not in the Bible,4,2,72.97297297297297,1
368,Which books make up the Gospels?,1300,The New Testament,4,2,55.85585585585586,3
368,Which books make up the Gospels?,1301,"Matthew, Mark, Luke, and John",4,2,79.42942942942943,18
368,Which books make up the Gospels?,1302,The Catechism and the Bible,4,2,78.37837837837837,1
369,The act of _______ is the prayer of Confession.,1305,Contrition,4,2,77.16216216216216,20
369,The act of _______ is the prayer of Confession.,1306,Adoration,4,2,66.21621621621621,2
370,What are Jesus’ two Great Commandments?,1308,Go forth and sin no more,4,2,64.86486486486487,1
370,What are Jesus’ two Great Commandments?,1309,Love God and love your neighbor,4,2,77.56756756756756,20
370,What are Jesus’ two Great Commandments?,1310,Repent and believe,4,2,59.45945945945946,1
372,What is the Act of Contrition?,1312,A prayer before Holy Communion,4,2,54.054054054054056,1
372,What is the Act of Contrition?,1313,A prayer where we thank God for blessing us,4,2,67.56756756756756,2
372,What is the Act of Contrition?,1314,A prayer where we tell God we are sorry for our sins,4,2,78.23613086770982,19
379,Why are some souls sent to purgatory?,1340,They rejected God’s love,4,2,52.81949537060291,2778
379,Why are some souls sent to purgatory?,1341,They need to be purified of sin,4,2,62.94666660022623,4667
379,Why are some souls sent to purgatory?,1342,They did not sin or do good,4,2,54.01728318713688,1429
379,Why are some souls sent to purgatory?,1343,They need to wait for Jesus to save them later,4,2,53.889334402566156,1189
380,What are feast days?,1344,Days where we eat as much as we want,4,2,46.35543214161749,536
380,What are feast days?,1345,Days when we go grocery shopping,4,2,39.20265780730897,56
380,What are feast days?,1346,Days we celebrate a saint or holy event,4,2,58.84796152584982,9148
380,What are feast days?,1347,Days when gluttony is not a sin,4,2,48.34108527131783,225
382,Which is an effect of Holy Communion?,1348,It forgives mortal sin,4,2,57.451624356470795,4192
382,Which is an effect of Holy Communion?,1349,It erases original sin,4,2,57.43534311465768,2925
382,Which is an effect of Holy Communion?,1350,It helps us love the poor,4,2,64.67525762106577,1081
382,Which is an effect of Holy Communion?,1351,It takes the place of confession,4,2,55.23599096231385,1863
741,_____ is another word for Jesus' suffering and death.,4441,Sin,4,2,52.481161666021016,1861
741,_____ is another word for Jesus' suffering and death.,4451,Coronation,4,2,56.25139015891061,2823
741,_____ is another word for Jesus' suffering and death.,4461,Passion,4,2,64.23298485171752,2725
741,_____ is another word for Jesus' suffering and death.,4471,Exodus,4,2,56.931798965814934,2613
761,Who is NOT someone with whom God made a covenant?,4521,Noah,4,2,50.062555195760964,632
761,Who is NOT someone with whom God made a covenant?,4531,Moses,4,2,46.357341762625126,618
761,Who is NOT someone with whom God made a covenant?,4541,Abraham,4,2,46.53128070750082,710
761,Who is NOT someone with whom God made a covenant?,4551,Job,4,2,60.39391912926174,8068
771,How did God test Abraham's faith?,4561,He told him he could eat from any tree except one,4,2,49.865992908791426,1666
771,How did God test Abraham's faith?,4571,He told him to sacrifice his son,4,2,62.58125703898362,5885
771,How did God test Abraham's faith?,4581,He told him to build an ark,4,2,49.77395502088043,1214
771,How did God test Abraham's faith?,4591,He took away his family and his home,4,2,54.45721114072985,1265
791,With whom did God make a covenant through Moses?,4641,The People of Israel,4,2,61.76050407846062,5551
791,With whom did God make a covenant through Moses?,4651,The Holy Family,4,2,48.83866917765223,1593
791,With whom did God make a covenant through Moses?,4661,Cain and Abel,4,2,49.36625151548551,633
791,With whom did God make a covenant through Moses?,4671,The Egyptians,4,2,57.1686510802501,2254
821,Which is not made in the image and likeness of God?,4761,A baby growing in her mother's womb,4,2,51.58381338453879,1635
821,Which is not made in the image and likeness of God?,4771,A very sick and elderly person,4,2,52.60287231537918,1778
821,Which is not made in the image and likeness of God?,4781,A beloved family dog,4,2,62.86254351377473,5438
821,Which is not made in the image and likeness of God?,4791,A child with a disability,4,2,51.69249552015438,1181
841,What are feast days?,4841,Days where we eat as much as want,4,2,51.16279069767442,11
841,What are feast days?,4861,Days we celebrate a saint or holy event,4,2,57.264021887824896,85
841,What are feast days?,4871,Days when gluttony is not a sin,4,2,44.18604651162791,2
851,Who is called to be holy?,4881,"Priests, bishops, and deacons",4,2,50.19111920837352,1302
851,Who is called to be holy?,4891,Saints,4,2,52.58102057320946,1179
851,Who is called to be holy?,4901,Everyone,4,2,60.82171415847485,7102
851,Who is called to be holy?,4911,People who have never sinned,4,2,47.8523178466457,451
861,To covet means to__________.,4921,Envy or Desire,4,2,62.70657582302194,3898
861,To covet means to__________.,4931,Steal,4,2,56.17240053815107,2420
861,To covet means to__________.,4941,Destroy,4,2,49.172545945475136,534
861,To covet means to__________.,4951,Praise,4,2,54.76225278821277,3182
871,What does the Fourth Commandment tell us to do?,4961,Raise children of our own,4,2,38.98562580343578,199
871,What does the Fourth Commandment tell us to do?,4971,Obey our parents when they ask us to sin,4,2,50.712821883631825,1044
871,What does the Fourth Commandment tell us to do?,4981,Treat our parents as equals,4,2,46.23477297895903,504
871,What does the Fourth Commandment tell us to do?,4991,Respect and love our parents,4,2,59.945141857099586,8292
881,Jesus gave us the Beatitudes in the Sermon on the ____________.,5001,Hill,4,2,57.027822847184666,3483
881,Jesus gave us the Beatitudes in the Sermon on the ____________.,5011,Quarry,4,2,52.81775755911997,1186
881,Jesus gave us the Beatitudes in the Sermon on the ____________.,5021,River,4,2,51.064437323519144,1466
881,Jesus gave us the Beatitudes in the Sermon on the ____________.,5031,Mount,4,2,62.7323348122562,3905
901,What is sin?,5081,A failure to love God and neighbor,4,2,60.13584101392834,7769
901,What is sin?,5091,A choice to do what makes us happy,4,2,49.33250783577758,601
901,What is sin?,5101,Any use of free will,4,2,50.562037753984995,871
901,What is sin?,5111,Taking care of the body instead of the soul,4,2,50.310270834541555,802
911,What is temptation?,5121,A not very serious sin,4,2,46.905104339095274,857
911,What is temptation?,5131,An urge to sin,4,2,61.0396468326891,7707
911,What is temptation?,5141,A demon,4,2,48.695729065346185,526
911,What is temptation?,5151,One of the seven deadly sins,4,2,47.212722298221614,952
931,What are the two Great Commandments?,5201,Worship God alone and do not take His name in vain,4,2,55.95677171904562,3159
931,What are the two Great Commandments?,5211,Love God with your whole heart and know Him with your whole mind,4,2,54.39204249944275,2504
931,What are the two Great Commandments?,5221,"Love God, and love your neighbor as yourself",4,2,62.22448382888759,4136
931,What are the two Great Commandments?,5231,Go forth to all the nations and baptize all peoples,4,2,44.63981849120817,246
941,What is the New Commandment?,5241,Give everyone what they ask for,4,2,42.31774235693755,178
941,What is the New Commandment?,5251,Try to become God,4,2,42.076144036009005,248
941,What is the New Commandment?,5261,Spread Jesus’ teachings throughout the world,4,2,54.908665400758146,3319
941,What is the New Commandment?,5271,Love one another as Jesus loved us,4,2,60.49095197144787,6301
971,What should we do before going to Confession?,5361,Go to Mass,4,2,50.59950403504137,2729
971,What should we do before going to Confession?,5371,Examine our conscience,4,2,62.51328517644516,6455
971,What should we do before going to Confession?,5381,Anoint ourselves with oil,4,2,46.990982439487425,490
971,What should we do before going to Confession?,5391,Point out the sins of others,4,2,44.87187480516241,373
991,How should we form our consciences?,5441,Studying the universe,4,2,44.22720724428895,339
991,How should we form our consciences?,5451,Doing good things and forming good habits,4,2,60.24827074382657,8022
991,How should we form our consciences?,5461,Doing what makes us feel good,4,2,49.726538896549584,1501
991,How should we form our consciences?,5471,Ignoring our feelings,4,2,45.601617795753285,184
1001,How was Adam different from everything else God created on earth?,5481,He could know and love God,4,2,59.323804851820746,8391
1001,How was Adam different from everything else God created on earth?,5491,He walked on two legs,4,2,51.751626206368776,1094
1001,How was Adam different from everything else God created on earth?,5501,He was hairless,4,2,47.617232176896685,305
1001,How was Adam different from everything else God created on earth?,5511,He had lungs,4,2,48.40454299621417,258
1011,When do we say the Act of Contrition?,5521,During confession,4,2,60.56966443118118,7563
1011,When do we say the Act of Contrition?,5531,After we are confirmed,4,2,51.490784434052095,1099
1011,When do we say the Act of Contrition?,5541,At the end of each Mass,4,2,49.03304773561811,1140
1011,When do we say the Act of Contrition?,5551,At the start of each school year,4,2,43.905855982067806,249
1021,What is the short blessing we say when we begin to pray?,5561,Sign of the Cross,4,2,59.44029265743402,8900
1021,What is the short blessing we say when we begin to pray?,5571,Act of Contrition,4,2,44.86913807659836,303
1021,What is the short blessing we say when we begin to pray?,5581,Ave Maria,4,2,40.77975376196991,170
1021,What is the short blessing we say when we begin to pray?,5591,The Lord's Prayer,4,2,47.06647943281844,679
1031,In what kind of prayer do we ask God for good things?,5601,Prayer of Praise,4,2,52.56333510283836,2059
1031,In what kind of prayer do we ask God for good things?,5611,Blessing and Adoration,4,2,55.22219663826848,2020
1031,In what kind of prayer do we ask God for good things?,5621,Prayer of Thanksgiving,4,2,55.45844452916508,2440
1031,In what kind of prayer do we ask God for good things?,5631,Prayer of Petition,4,2,64.0883905186823,3534
1061,"If we feel distracted while praying, what should we do?",5721,Do something else for a while,4,2,41.524685984330304,187
1061,"If we feel distracted while praying, what should we do?",5731,Take a nap,4,2,34.81104651162791,64
1061,"If we feel distracted while praying, what should we do?",5741,Ask God to help us focus,4,2,58.690127029991444,9625
1061,"If we feel distracted while praying, what should we do?",5751,Wait at least 3 days before praying again,4,2,37.679644630258686,178
1071,What is Transubstantiation?,5761,The conversion of bread and wine into the real Body and Blood of Jesus,4,2,61.236246743689414,5151
1071,What is Transubstantiation?,5771,The process of becoming a priest,4,2,55.45565944750793,1746
1071,What is Transubstantiation?,5781,The sharing of the Good News of salvation,4,2,51.96291034173334,1244
1071,What is Transubstantiation?,5791,"Jesus’ Passion, Death, Resurrection, and Ascension",4,2,54.715559767684866,1914
1091,What does the Church teach us about Holy Communion?,5841,Receive the Eucharist at least once a year,4,2,51.6781898177247,925
1091,What does the Church teach us about Holy Communion?,5851,Receive the Eucharist only in a state of grace,4,2,55.31238520444206,1646
1091,What does the Church teach us about Holy Communion?,5861,Receive the Eucharist daily if possible,4,2,58.079239945678204,4127
1091,What does the Church teach us about Holy Communion?,5871,All of these,4,2,60.490740612490825,3358
1111,What is a result of Baptism?,5921,We are cleansed from sin,4,2,51.097020085333156,1379
1111,What is a result of Baptism?,5931,We become a member of the Church,4,2,53.386447415360045,1369
1111,What is a result of Baptism?,5941,We become a child of God,4,2,48.600079995428835,814
1111,What is a result of Baptism?,5951,All of these,4,2,61.36598814830729,6495
1131,Which is not a virtue?,6001,Faith,4,2,42.884305982155915,159
1131,Which is not a virtue?,6011,Hope,4,2,40.88881809493469,146
1131,Which is not a virtue?,6021,Charity,4,2,48.63201094391245,612
1131,Which is not a virtue?,6031,Physical strength,4,2,58.98695802559564,9143
1141,What is another name for self-giving love?,6041,Virtue,4,2,57.75217621246123,1627
1141,What is another name for self-giving love?,6051,Faith,4,2,53.97059246270158,3236
1141,What is another name for self-giving love?,6061,Hope,4,2,55.58802702125507,2068
1141,What is another name for self-giving love?,6071,Charity,4,2,63.35368619897219,3127
1161,"What are the virtues of prudence, justice, fortitude, and temperance called?",6121,Corporal Virtues,4,2,57.04028047828284,3038
1161,"What are the virtues of prudence, justice, fortitude, and temperance called?",6131,Cardinal Virtues,4,2,61.06001341996301,2841
1161,"What are the virtues of prudence, justice, fortitude, and temperance called?",6141,Compulsory Virtues,4,2,54.05987860601514,1705
1161,"What are the virtues of prudence, justice, fortitude, and temperance called?",6151,Theological Virtues,4,2,57.70542635658915,2475
6791,God loves me and all people.,28641,This is true,4,2,58.190858355014214,9676
6791,God loves me and all people.,28651,This is not true,4,2,37.46770025839793,36
6791,God loves me and all people.,28661,Not sure,4,2,50.551832873472605,118
6801,Holy Communion looks like bread and wine but is really Jesus' body and blood.,28671,This is true,4,2,57.354273633343404,77
6801,Holy Communion looks like bread and wine but is really Jesus' body and blood.,28681,This is not true,4,2,56.395348837209305,8
6801,Holy Communion looks like bread and wine but is really Jesus' body and blood.,28691,Not sure,4,2,55.116279069767444,10
6811,Sin hurts our friendship with God.,28701,This is true,4,2,58.93726183684631,8966
6811,Sin hurts our friendship with God.,28711,This is not true,4,2,49.649815928885694,518
6811,Sin hurts our friendship with God.,28721,Not sure,4,2,49.51052958311446,487
6821,I need to pray often to be friends with God.,28731,This is true,4,2,57.49911157706769,4970
6821,I need to pray often to be friends with God.,28741,This is not true,4,2,58.59255356756359,2843
6821,I need to pray often to be friends with God.,28751,Not sure,4,2,58.294193414650174,2171
6841,God wants me to love others.,28791,This is true,4,2,58.139663405449234,9781
6841,God wants me to love others.,28801,This is not true,4,2,34.366925064599485,27
6841,God wants me to love others.,28811,Not sure,4,2,47.74446623704119,83
7111,I attend Mass.,29861,Weekly or more often,4,2,61.43400568618247,4431
7111,I attend Mass.,29871,Sometimes,4,2,56.21800137641321,2528
7111,I attend Mass.,29881,Only at school,4,2,54.51300822025856,2805
7111,I attend Mass.,29891,No,4,2,49.70528118303251,127
7121,I have been baptized.,29901,Yes,4,2,59.024324520537284,8649
7121,I have been baptized.,29911,No,4,2,52.20064513833711,1060
7121,I have been baptized.,29921,Not sure,4,2,47.43423635204342,277
7141,I have received first communion.,29951,Yes,4,2,57.505285412262154,88
7141,I have received first communion.,29961,No,4,2,51.16279069767442,7
7151,I go to confession regularly.,29971,Yes,4,2,57.967876494096686,4507
7151,I go to confession regularly.,29981,No,4,2,57.9923949611199,5481
7171,I can find a Scripture verse in the Bible pretty easily.,30011,Yes,4,2,59.00944184946287,4913
7171,I can find a Scripture verse in the Bible pretty easily.,30021,No,4,2,56.98511599691561,5079
7211,"I learn about being Catholic all day, not just during religion lessons.",30091,Agree,4,2,58.26341712155762,7233
7211,"I learn about being Catholic all day, not just during religion lessons.",30101,Disagree,4,2,57.23763992086052,2761
7230,Who is our neighbor?,1770,Our friends,4,2,68.10810810810811,5
7230,Who is our neighbor?,1772,Those who live near us,4,2,65.54054054054055,4
7230,Who is our neighbor?,1773,Everyone we encounter,4,2,82.53638253638253,13
7234,Which is NOT a result of original sin?,1788,Suffering,4,2,50.07132667617689,701
7234,Which is NOT a result of original sin?,1789,Sickness,4,2,54.51379041406693,2624
7234,Which is NOT a result of original sin?,1790,Virtue,4,2,62.079608455516315,4438
7234,Which is NOT a result of original sin?,1792,Death,4,2,55.69176705813449,2303
7265,"The theological virtues are faith, _______, and love.",1920,Hope,4,2,76.16707616707616,22
7268,"God loves me and all people.	
",1935,This is true,4,2,57.10044532409698,94
7268,"God loves me and all people.	
",1937,Not sure,4,2,51.16279069767442,1
7269,God wants me to love others.,1938,This is true,4,2,57.03794369645043,95
7270,I attend Mass.,1942,Weekly or more often,4,2,56.69153137340939,53
7270,I attend Mass.,1943,Only at school,4,2,58.13953488372093,1
7270,I attend Mass.,1944,No,4,2,53.48837209302326,2
7270,I attend Mass.,1945,Sometimes,4,2,57.66249254621348,39
12,What word best describes God's call for us to take care of creation? ,37,Tolerance ,4,3,57.07489349300097,2713
12,What word best describes God's call for us to take care of creation? ,38,Importance,4,3,56.628744856350195,6245
12,What word best describes God's call for us to take care of creation? ,39,Stewardship ,4,3,64.66333931008644,6952
12,What word best describes God's call for us to take care of creation? ,40,Cleanliness,4,3,58.76190137702536,5889
13,Which of the following best describes the Beatitudes? ,41,Rules to avoid sin,4,3,59.61935299108469,8689
13,Which of the following best describes the Beatitudes? ,42,The 10 greatest saints who ever lived,4,3,50.37879657476067,2026
