question_id,question_text,answer_id,answer_text,grade_level,academic_year_id,avg_knowledge_pct,student_count
90,Who is the Lord's Prayer said to?,321,God the Father,5,2,88.07631160572338,17
90,Who is the Lord's Prayer said to?,322,Jesus,5,2,83.78378378378379,4
90,Who is the Lord's Prayer said to?,323,The Holy Spirit,5,2,75.67567567567568,2
90,Who is the Lord's Prayer said to?,324,St. Peter,5,2,67.56756756756756,2
91,Who is the Mother of God? ,1851,The Virgin Mary ,5,2,84.75675675675676,25
93,We should pray: ,332,Every day,5,2,84.75675675675676,25
94,Who should NOT receive communion? ,333,Someone who needs to confess a mortal sin,5,2,83.78378378378379,2
94,Who should NOT receive communion? ,334,Someone who is not Catholic,5,2,78.91891891891892,5
94,Who should NOT receive communion? ,336,All of these,5,2,86.48648648648648,18
95,What do we call a priest who is in charge of a parish church?,337,Bishop,5,2,80.0,5
95,What do we call a priest who is in charge of a parish church?,338,Pastor,5,2,87.44038155802862,17
95,What do we call a priest who is in charge of a parish church?,339,Deacon,5,2,79.72972972972973,2
95,What do we call a priest who is in charge of a parish church?,340,Brother,5,2,72.97297297297297,1
96,Humans have a body and a soul. Our soul will live __________.,341,Forever,5,2,85.25798525798525,22
96,Humans have a body and a soul. Our soul will live __________.,342,As long as we do,5,2,81.08108108108108,1
96,Humans have a body and a soul. Our soul will live __________.,343,As long as we pray ,5,2,86.48648648648648,1
96,Humans have a body and a soul. Our soul will live __________.,344,If God wants it to,5,2,75.67567567567568,1
97,I am confirmed/I plan to be confirmed.,408,Yes,5,2,63.755426640087585,8563
97,I am confirmed/I plan to be confirmed.,409,No,5,2,58.613254544969934,1877
101,The season before Christmas is called ________. ,1881,Advent,5,2,85.0,20
101,The season before Christmas is called ________. ,1891,Lent,5,2,93.24324324324324,2
101,The season before Christmas is called ________. ,1911,Ordinary Time,5,2,77.47747747747748,3
111,"Which season is made up of prayer, fasting, and almsgiving? ",1951,Lent,5,2,84.75675675675676,25
115,I should help everyone to show them God's love.,405,This is true,5,2,63.17803684816904,9903
115,I should help everyone to show them God's love.,406,This is not true,5,2,51.69173041513467,99
115,I should help everyone to show them God's love.,407,Not sure,5,2,57.38917230718909,436
116,My parents bring me to Church often and we pray together.,410,Yes,5,2,64.51593665787189,6528
116,My parents bring me to Church often and we pray together.,411,No,5,2,60.015491317819176,3911
117,Holy Communion looks like bread and wine but is really Jesus' Body and Blood.,412,This is true,5,2,63.802798016149026,9019
117,Holy Communion looks like bread and wine but is really Jesus' Body and Blood.,413,This is not true,5,2,56.22495261874995,649
117,Holy Communion looks like bread and wine but is really Jesus' Body and Blood.,414,Not sure,5,2,56.616425907937206,679
121,Which is not a liturgical season?,1971,Advent,5,2,91.89189189189189,1
121,Which is not a liturgical season?,1981,Ordinary time,5,2,89.1891891891892,1
121,Which is not a liturgical season?,1991,Fall,5,2,84.25381903642773,23
130,I have received First Communion.,459,Yes,5,2,63.9553860135736,8807
130,I have received First Communion.,460,No,5,2,56.76255639710875,1636
132,What are the four marks of the Church?,461,"One, divine, Christian, and apostolic",5,2,59.3090034562969,1619
132,What are the four marks of the Church?,462,"One, Roman, catholic, and eternal",5,2,54.452087665973444,665
132,What are the four marks of the Church?,463,"One, holy, catholic, and apostolic",5,2,65.84991709684817,5659
132,What are the four marks of the Church?,464,"One, holy, true, and eternal",5,2,59.999167256526626,2555
133,What flowed from Jesus’ side at the crucifixion? ,465,Light,5,2,56.483979888235204,1443
133,What flowed from Jesus’ side at the crucifixion? ,466,Blood and water,5,2,66.74720078975398,5733
133,What flowed from Jesus’ side at the crucifixion? ,467,Water and wine,5,2,57.23183251963916,1059
133,What flowed from Jesus’ side at the crucifixion? ,468,Only blood,5,2,58.955820272468294,2263
135,____ are stories Jesus told to teach about the Kingdom of God.,473,Parables,5,2,67.58956407591752,5835
135,____ are stories Jesus told to teach about the Kingdom of God.,474,Scrolls,5,2,51.68322406789205,529
135,____ are stories Jesus told to teach about the Kingdom of God.,475,Fables,5,2,54.02252816020025,425
135,____ are stories Jesus told to teach about the Kingdom of God.,476,Psalms,5,2,57.564374605723465,3710
137,What is one reason we should avoid venial sins?,481,Venial sins are a way for us to receive grace,5,2,47.73824423386376,238
137,What is one reason we should avoid venial sins?,482,Venial sin hurts our relationship with God,5,2,63.87432726002424,9745
137,What is one reason we should avoid venial sins?,483,Venial sins help us grow in friendship with God,5,2,44.405792411617185,263
137,What is one reason we should avoid venial sins?,484,Venial sins make us less physically healthy,5,2,50.48969942586964,252
138,Which best describes praying before the Lord in the Blessed Sacrament?,485,Petition,5,2,59.0130803345871,1895
138,Which best describes praying before the Lord in the Blessed Sacrament?,486,Adoration,5,2,66.99686222225996,5011
138,Which best describes praying before the Lord in the Blessed Sacrament?,487,Intercession,5,2,57.95393679700054,1867
138,Which best describes praying before the Lord in the Blessed Sacrament?,488,Absolution,5,2,59.377119950662966,1725
139,When can Anointing of the Sick be received?,489,Only once,5,2,51.10422838674926,316
139,When can Anointing of the Sick be received?,490,Any time the recipient becomes sick at all,5,2,57.49008767521081,1524
139,When can Anointing of the Sick be received?,491,When a person becomes seriously ill or is in danger of dying,5,2,64.68022420611082,8146
139,When can Anointing of the Sick be received?,492,After sacraments of initiation,5,2,53.801169590643276,513
140,When does a person receive Baptism? ,493,Every Christmas,5,2,47.89871637066995,121
140,When does a person receive Baptism? ,494,Only once when they enter the Church,5,2,65.17737204610516,8458
140,When does a person receive Baptism? ,495,Anytime forgiveness of sins is needed,5,2,52.96485274812375,1718
140,When does a person receive Baptism? ,496,When the person is seriously ill,5,2,50.49785137826224,203
142,What is Christian love? ,497,Wanting and doing what is good for someone else,5,2,65.29281651569413,8079
142,What is Christian love? ,498,A feeling we have for some people,5,2,54.25912306951031,839
142,What is Christian love? ,499,The pleasure we get from having and doing things we like,5,2,53.88355759088219,827
142,What is Christian love? ,500,Excitement and happiness,5,2,53.990424115363915,751
143,The souls in purgatory will:,501,Go to heaven,5,2,65.4635039625669,6948
143,The souls in purgatory will:,502,Never leave there,5,2,58.37978383522534,1252
143,The souls in purgatory will:,503,Go to hell,5,2,56.92317398230367,1349
143,The souls in purgatory will:,504,Return as angels,5,2,56.36843636038213,951
144,To whom did the apostles pass on their authority? Who are their successors?,505,Prophets,5,2,60.58707900164731,3074
144,To whom did the apostles pass on their authority? Who are their successors?,506,Gentiles,5,2,60.3243808859435,610
144,To whom did the apostles pass on their authority? Who are their successors?,507,Bishops,5,2,65.61267277527567,4795
144,To whom did the apostles pass on their authority? Who are their successors?,508,Israelites,5,2,59.69764283533536,2021
145,Confession and Anointing of the Sick are ____.,509,Sacraments of service,5,2,53.40425531914894,580
145,Confession and Anointing of the Sick are ____.,510,Sacraments of initiation,5,2,56.66293393057111,798
145,Confession and Anointing of the Sick are ____.,511,Sacraments of healing,5,2,64.03213972972334,8989
145,Confession and Anointing of the Sick are ____.,512,Sacraments of power,5,2,48.6782720825274,132
146,When do we first receive the gifts of the Holy Spirit?,513,Baptism,5,2,64.58703995059477,7234
146,When do we first receive the gifts of the Holy Spirit?,514,Conception,5,2,56.577243293246994,115
146,When do we first receive the gifts of the Holy Spirit?,515,First Communion,5,2,54.64593562465903,1950
146,When do we first receive the gifts of the Holy Spirit?,516,Confirmation,5,2,65.3468008295568,1108
154,What guidance does the Church give us about receiving Holy Communion?,544,All of these,5,2,78.43137254901961,1
157,What are the three degrees of the sacrament of Holy Orders?,554,"Bishops, priests, and deacons",5,2,78.43137254901961,1
161,Before confession we should examine our _______. ,2121,Feelings,5,2,72.97297297297297,1
161,Before confession we should examine our _______. ,2131,Conscience,5,2,85.24774774774775,24
171,Our conscience helps us do ______ and avoid evil. ,2181,Sins,5,2,75.67567567567568,1
171,Our conscience helps us do ______ and avoid evil. ,2191,Good  ,5,2,85.13513513513513,24
173,"What does the term ""Communion of Saints"" refer to?        ",611,The saints in heaven,5,2,78.43137254901961,1
174,Which of the following is a penitential season?,614,Lent,5,2,78.43137254901961,1
175,What is the most important element of Catholic social teaching?,617,We must respect the dignity of the human person,5,2,78.43137254901961,1
177,In which book of the Bible do we read the story of the flood?,627,Genesis,5,2,78.43137254901961,1
181,The ability to choose how we act is called ___________.,2211,Grace,5,2,75.67567567567568,1
181,The ability to choose how we act is called ___________.,2221,Intellect,5,2,86.48648648648648,2
181,The ability to choose how we act is called ___________.,2231,Free will ,5,2,85.012285012285,22
207,How many sacraments are there?,732,Ten,5,2,78.37837837837837,4
207,How many sacraments are there?,733,Seven,5,2,85.97168597168597,21
208,Who were the apostles?,736,Jesus’ 12 closest followers,5,2,86.48648648648648,22
208,Who were the apostles?,737,The people who saw Jesus be baptized,5,2,70.27027027027027,2
208,Who were the apostles?,738,Everyone who has seen a miracle,5,2,75.67567567567568,1
209,What do we call the event when Jesus went up into heaven?,739,The Incarnation,5,2,72.97297297297297,2
209,What do we call the event when Jesus went up into heaven?,740,The Ascension,5,2,86.36363636363636,22
209,What do we call the event when Jesus went up into heaven?,741,The Transfiguration,5,2,72.97297297297297,1
215,Which BEST describes the difference between heaven and hell?,761,Souls in hell are separated from God while those in heaven are in union with God,5,2,78.43137254901961,1
248,What doctrine does the Immaculate Conception refer to?,880,God saved Mary from original sin ,5,2,78.43137254901961,1
251,What Sacrament forgives Original Sin?,2481,Anointing of the Sick,5,2,78.37837837837837,1
251,What Sacrament forgives Original Sin?,2491,Baptism,5,2,86.74388674388675,21
251,What Sacrament forgives Original Sin?,2501,Confirmation,5,2,72.97297297297297,3
252,What makes us children of God?,892,Baptism,5,2,78.43137254901961,1
261,A priest hears confession. He is acting in the person of ____________. ,2531,Jesus,5,2,84.75675675675676,25
272,What do we call the state of Adam and Eve before they sinned?,965,Original goodness,5,2,78.43137254901961,1
308,Which is NOT one of the four last things?,1096,Purgatory,5,2,78.43137254901961,1
310,Which best describes what capital sins are?,1106,Sins which lead to and/or cause other sins and vices,5,2,78.43137254901961,1
311,Scripture read in the Mass is the _____.,2721,Liturgy of the Word,5,2,86.25146886016451,23
311,Scripture read in the Mass is the _____.,2731,Liturgy of the Eucharist,5,2,72.97297297297297,1
311,Scripture read in the Mass is the _____.,2741,Liturgy of the Bible,5,2,62.16216216216216,1
318,What do we call the moment during Mass when transubstantiation occurs?,1132,The consecration,5,2,78.43137254901961,1
319,The rosary is an example of  ____________ prayer.,1136,Meditative,5,2,78.43137254901961,1
323,Who has the power to forgive sins in Jesus' name?,1147,Everyone,5,2,82.43243243243244,2
323,Who has the power to forgive sins in Jesus' name?,1150,Priests and bishops,5,2,84.95887191539366,23
324,Which is an example of meditative prayer?,1152,Examination of conscience,5,2,78.43137254901961,1
328,Which best describes covenants?,1167,Solemn commitments between God and human beings,5,2,78.43137254901961,1
339,Which best describes the theological virtues?,1206,"In them, God gives us the grace to live as we should",5,2,78.43137254901961,1
341,Mario waits without complaining. He has _____________.,2871,Patience,5,2,84.75675675675676,25
361,A habit of doing good is called _________.,2921,Confirmation,5,2,79.27927927927928,3
361,A habit of doing good is called _________.,2931,Virtue,5,2,90.54054054054055,14
361,A habit of doing good is called _________.,2941,Value,5,2,91.89189189189189,1
361,A habit of doing good is called _________.,2951,Truth ,5,2,74.51737451737452,7
366,Which is the most accurate statement about virtue?,1294,Virtues are dispositions and habits that are always good in any situation,5,2,78.43137254901961,1
367,Where are the Gospels found in the Bible?,1296,The New Testament,5,2,91.29129129129129,9
367,Where are the Gospels found in the Bible?,1297,The Old Testament,5,2,83.78378378378379,2
367,Where are the Gospels found in the Bible?,1298,Both the Old and New Testaments,5,2,81.75675675675676,12
367,Where are the Gospels found in the Bible?,1299,They are not in the Bible,5,2,74.32432432432432,2
368,Which books make up the Gospels?,1301,"Matthew, Mark, Luke, and John",5,2,85.4289071680376,23
368,Which books make up the Gospels?,1302,The Catechism and the Bible,5,2,77.02702702702703,2
369,The act of _______ is the prayer of Confession.,1305,Contrition,5,2,85.24774774774775,24
369,The act of _______ is the prayer of Confession.,1306,Adoration,5,2,72.97297297297297,1
370,What are Jesus’ two Great Commandments?,1308,Go forth and sin no more,5,2,72.97297297297297,1
370,What are Jesus’ two Great Commandments?,1309,Love God and love your neighbor,5,2,87.38738738738739,21
370,What are Jesus’ two Great Commandments?,1310,Repent and believe,5,2,74.32432432432432,2
370,What are Jesus’ two Great Commandments?,1311,Live long and prosper,5,2,62.16216216216216,1
372,What is the Act of Contrition?,1312,A prayer before Holy Communion,5,2,75.67567567567568,1
372,What is the Act of Contrition?,1314,A prayer where we tell God we are sorry for our sins,5,2,85.13513513513513,24
383,Which are the theological virtues?,1352,"Faith, Hope, Love",5,2,64.0018934822204,6787
383,Which are the theological virtues?,1353,"Prudence, Justice, Patience",5,2,59.797911888001266,1076
383,Which are the theological virtues?,1354,"Chastity, Temperance, Fortitude",5,2,60.766319987311086,939
383,Which are the theological virtues?,1355,"Wisdom, Knowledge, Understanding",5,2,60.39694579922015,1697
384,"The Fifth Commandment states:
",1356,Thou shalt not steal,5,2,60.80324647222833,2999
384,"The Fifth Commandment states:
",1357,You shall have no strange gods before me,5,2,57.93317980270168,1238
384,"The Fifth Commandment states:
",1358,Thou shalt not kill,5,2,66.26446409090096,3569
384,"The Fifth Commandment states:
",1359,Honor thy mother and thy father,5,2,62.26681830387464,2694
390,What is apostolic succession?,1376,The authority of the apostles passed down to the bishops,5,2,78.43137254901961,1
394,What are the two Great Commandments?,1391,Love God and love your neighbor,5,2,78.43137254901961,1
397,"Which best describes the Liturgy of the Hours?
",1402,The public prayer of the Church,5,2,78.43137254901961,1
399,"What happened as a result of the coming of the Holy Spirit at Pentecost?	
",1411,The Church was born and thousands were baptized,5,2,78.43137254901961,1
433,Humans have immortal souls.,1525,I believe this,5,2,78.43137254901961,1
434,A Christian should strive for virtue in all areas of life.,1529,I believe this,5,2,78.43137254901961,1
436,The Eucharist we receive at Mass is truly the Body and Blood of Jesus Christ.,1538,I believe this,5,2,78.43137254901961,1
437,"There is an invisible, spiritual aspect to what is going on at Mass. We truly join the angels and saints in our worship of God.",1543,I believe this,5,2,78.43137254901961,1
438,Everyone should believe in God and His promises.,1547,I believe this,5,2,78.43137254901961,1
439,"God created the first human beings, Adam and Eve.",1552,I believe this,5,2,78.43137254901961,1
440,Jesus Christ is fully God and fully man.,1556,I believe this,5,2,78.43137254901961,1
442,Sacraments are true encounters with Jesus and not just symbols of Him.,1560,I believe this,5,2,78.43137254901961,1
443,Sin hurts our soul and our relationship with God.,1565,I believe this,5,2,78.43137254901961,1
444,We should pray every day.,1569,I believe this,5,2,78.43137254901961,1
445,"Prayer is our response to God, who first calls us.",1574,I believe this,5,2,78.43137254901961,1
446,It is everyone's duty to help those less fortunate.,1578,I believe this,5,2,78.43137254901961,1
447,It is important to lead people to Jesus and the Catholic Church.,1583,I believe this,5,2,78.43137254901961,1
448,"We can pray to the saints, asking them to pray for us.",1587,I believe this,5,2,78.43137254901961,1
452,The universe is orderly and intelligible (we can understand it if we try).,1598,I believe this,5,2,78.43137254901961,1
454,We need to be baptized to become children of God.,1608,"I know the Church teaches this, but I struggle to believe it",5,2,78.43137254901961,1
455,Men and women are equal in dignity but different in their roles.,1612,I believe this,5,2,78.43137254901961,1
456,The moral law is the same in all times and places.,1616,I believe this,5,2,78.43137254901961,1
457,It is impossible to grow in relationship with God without regular prayer.,1620,"I believe this
",5,2,78.43137254901961,1
458,"Praying is about talking to God, and even more about listening to Him.",1625,"I believe this
",5,2,78.43137254901961,1
459,Some souls suffer in purgatory to be cleansed of the effects of sin before they can enter heaven.,1629,I believe this,5,2,78.43137254901961,1
460,"After death, every person is judged on how well they have loved God and neighbor, and sent either to heaven (directly or via purgatory) or to hell.",1634,"I believe this
",5,2,78.43137254901961,1
462,Hell exists.,1638,I believe this,5,2,78.43137254901961,1
463,God is the author of Scripture.,1643,I believe this,5,2,78.43137254901961,1
464,"We must confess mortal sins in the sacrament of Penance and Reconciliation, and we should confess venial sins.	
",1647,"I believe this
",5,2,78.43137254901961,1
465,"Virtues are habits that are always good, in any situation.",1652,"I believe this
",5,2,78.43137254901961,1
466,"Marriage, the life-long union of a man and a woman, is part of God's plan for humanity.	
",1656,I believe this,5,2,78.43137254901961,1
468,"We can know the truth, and we should live our lives according to the truth.",1663,I believe this,5,2,78.43137254901961,1
469,What was the basis for the Church's determination of the canon of Scripture?,1668,The direct instruction of Christ Himself,5,2,78.43137254901961,1
1171,What is the Nicene Creed?,6161,A profession of what we believe as Christians,5,2,67.89567966773151,4549
1171,What is the Nicene Creed?,6171,Rules for the church in Nicaea,5,2,53.24395938819949,811
1171,What is the Nicene Creed?,6181,An older version of the Creed no longer used by Catholics,5,2,57.02156885667524,1456
1171,What is the Nicene Creed?,6191,None of these,5,2,60.6258706295121,3681
1191,"In the fall, Adam and Eve ate from ____.",6241,The Tree of Knowledge of Good and Evil,5,2,64.73589608200942,7777
1191,"In the fall, Adam and Eve ate from ____.",6251,The Tree of Power,5,2,55.5891564963819,591
1191,"In the fall, Adam and Eve ate from ____.",6261,The Tree of Courage,5,2,48.58456545257844,236
1191,"In the fall, Adam and Eve ate from ____.",6271,The Tree of Life,5,2,58.579658889966346,1865
1201,"After the fall, Adam and Eve did NOT ____.",6281,Lose the grace of original holiness,5,2,57.63739182053926,1362
1201,"After the fall, Adam and Eve did NOT ____.",6291,Become afraid of God,5,2,56.956377447546004,1154
1201,"After the fall, Adam and Eve did NOT ____.",6301,Become inclined to choose selfishly,5,2,58.73584670897101,1710
1201,"After the fall, Adam and Eve did NOT ____.",6311,Lose the love of God,5,2,66.04433873539875,6244
1231,What is God’s ultimate expression of love?,6401,Giving us the Ten Commandments,5,2,50.56188192987714,568
1231,What is God’s ultimate expression of love?,6411,Choosing Mary to be the Mother of God,5,2,48.9915780141844,576
1231,What is God’s ultimate expression of love?,6421,Instituting Confession,5,2,50.43254617722703,273
1231,What is God’s ultimate expression of love?,6431,Jesus dying for our sins,5,2,64.77092167241751,9052
1241,What is the goal of the Christian life?,6441,Health,5,2,46.10562310030395,224
1241,What is the goal of the Christian life?,6451,Wealth,5,2,42.13895688194314,113
1241,What is the goal of the Christian life?,6461,Success,5,2,48.4671470600776,499
1241,What is the goal of the Christian life?,6471,Heaven,5,2,64.12414843931147,9635
1291,Which of the choices below has events listed in correct chronological order?,6641,"Jesus was baptized, Mary visited Elizabeth, Moses was given the Ten Commandments",5,2,55.689551210267894,1729
1291,Which of the choices below has events listed in correct chronological order?,6651,"Mary visited Elizabeth, Moses was given the Ten Commandments, Jesus was baptized",5,2,55.955140731390564,1753
1291,Which of the choices below has events listed in correct chronological order?,6661,"Moses was given the Ten Commandments, Mary visited Elizabeth, Jesus was baptized",5,2,68.24620625172842,4847
1291,Which of the choices below has events listed in correct chronological order?,6671,None of these,5,2,61.57516242622626,2145
1331,Why is it important to form your conscience?,6801,To do good and avoid sin,5,2,64.66766271016057,9228
1331,Why is it important to form your conscience?,6811,To memorize the books of the Bible,5,2,49.00980985193173,809
1331,Why is it important to form your conscience?,6821,To imitate Judas,5,2,48.80783519081391,315
1331,Why is it important to form your conscience?,6831,To become less holy,5,2,45.13060024217263,123
1381,Which would violate the Seventh Commandment?,7001,Taking something that does not belong to you,5,2,66.22272645747393,5101
1381,Which would violate the Seventh Commandment?,7011,Missing Mass because you wanted to sleep late,5,2,58.50156125190618,1172
1381,Which would violate the Seventh Commandment?,7021,Taking the Lord's name in vain,5,2,58.42360066477045,3239
1381,Which would violate the Seventh Commandment?,7031,Gossiping,5,2,64.00782486372428,968
1391,"In the Hail Mary, what do we ask Mary to do?",7041,Pray for us,5,2,64.31696714549447,9001
1391,"In the Hail Mary, what do we ask Mary to do?",7051,Work miracles for us,5,2,47.48909739659046,322
1391,"In the Hail Mary, what do we ask Mary to do?",7061,Hide our sins,5,2,49.97168513874282,263
1391,"In the Hail Mary, what do we ask Mary to do?",7071,Heal us,5,2,56.0852961408003,897
1401,Which is not an obstacle to prayer?,7081,Dryness,5,2,60.98107031467128,1378
1401,Which is not an obstacle to prayer?,7091,Distraction,5,2,55.680513340087806,1260
1401,Which is not an obstacle to prayer?,7101,Holiness,5,2,66.99166336496162,5209
1401,Which is not an obstacle to prayer?,7111,Boredom,5,2,58.61064958946978,2638
1411,Which is a Sorrowful Mystery?,7121,The Ascension of Jesus,5,2,56.23600223964166,1520
1411,Which is a Sorrowful Mystery?,7131,The Birth of Jesus,5,2,48.44313556798253,643
1411,Which is a Sorrowful Mystery?,7141,The Annunciation,5,2,55.2490063128361,1183
1411,Which is a Sorrowful Mystery?,7151,The Crowning with Thorns,5,2,66.6440193098516,7140
1451,Which is a symbol of Baptism?,7281,Sunlight,5,2,53.36300894352105,521
1451,Which is a symbol of Baptism?,7291,Fire,5,2,58.84808968199496,372
1451,Which is a symbol of Baptism?,7301,Water,5,2,63.9394084770563,8870
1451,Which is a symbol of Baptism?,7311,Incense,5,2,56.63683052090976,725
1461,What is the Act of Contrition?,7321,The presence of a guardian angel,5,2,50.93202786669177,565
1461,What is the Act of Contrition?,7331,A prayer said at the end of Mass,5,2,53.88896716922643,1208
1461,What is the Act of Contrition?,7341,A less powerful version of Reconciliation,5,2,52.320347161501346,657
1461,What is the Act of Contrition?,7351,"A prayer expressing sorrow for offending God, and a firm choice to avoid future sin",5,2,65.72925690380106,8056
1471,"In Confession, what is penance?",7361,Money given to charity,5,2,49.49194408578005,379
1471,"In Confession, what is penance?",7371,The bread and wine of the Mass,5,2,48.76735454201473,731
1471,"In Confession, what is penance?",7381,A task assigned by the priest to make up for your sins,5,2,65.03700747841931,8851
1471,"In Confession, what is penance?",7391,A collection of prayers to offer for a sick person,5,2,52.8072162446404,526
1481,What grace(s) does Confirmation confer?,7401,Marking the recipient as God’s own,5,2,57.894658532956406,1430
1481,What grace(s) does Confirmation confer?,7411,Consecrating the recipient,5,2,54.94772097816519,991
1481,What grace(s) does Confirmation confer?,7421,Enrolling the recipient in God’s service,5,2,56.77509547190398,1248
1481,What grace(s) does Confirmation confer?,7431,All of these,5,2,65.95214403578436,6821
1491,Sacred chrism is _______.,7441,Water,5,2,55.50001644250057,1294
1491,Sacred chrism is _______.,7451,Oil,5,2,65.55221871571256,7524
1491,Sacred chrism is _______.,7461,Salt,5,2,51.78318135764944,210
1491,Sacred chrism is _______.,7471,Scripture,5,2,56.11520214221265,1462
1501,Which describes the Eucharist?,7481,The secret life of Christ,5,2,56.51166237721154,1579
1501,Which describes the Eucharist?,7491,A reenactment of the Mass,5,2,60.41066117593228,1860
1501,Which describes the Eucharist?,7501,The source and summit of the Christian life,5,2,66.1024625223585,4651
1501,Which describes the Eucharist?,7511,The Second Coming of Christ,5,2,62.030891383909186,2401
1521,Which is the highest degree of Holy Orders?,7561,Deacons,5,2,52.764863534430894,389
1521,Which is the highest degree of Holy Orders?,7571,Priests,5,2,51.80807284826197,486
1521,Which is the highest degree of Holy Orders?,7581,Bishops,5,2,68.04745943845332,3504
1521,Which is the highest degree of Holy Orders?,7591,Saints,5,2,61.157162842169,6114
1581,Which is an example of practicing temperance?,7801,Fighting bravely to protect your loved ones,5,2,57.992989320942364,1827
